title,url,summary,overall_sentiment_score,overall_sentiment_label,ticker_relevance_score,ticker_sentiment_score,ticker_sentiment_label,time_published
"Air India to lease 12 more aircraft comprising A320 neo, Boeing 777 | The Financial Express",https://www.financialexpress.com/industry/air-india-to-lease-12-more-aircraft-comprising-a320-neo-boeing-777/2901038/,"Air India to lease 12 more aircraft comprising A320 neo, Boeing 777 The Financial Express ...",0.118247,Neutral,,0.027127,Neutral,20221205T092146
Air India leases 12 more aircraft to enhance international operations,https://www.business-standard.com/article/companies/air-india-leases-12-more-aircraft-to-enhance-international-operations-122120500473_1.html,"These aircraft are expected to be inducted in the first half of 2023 and will be deployed on the flag carrier's short, medium and long-haul international routes ...",0.073954,Neutral,,0.0,Neutral,20221205T082300
Tata Group's Air India to lease 12 more aircraft,https://www.reuters.com/business/aerospace-defense/tata-groups-air-india-lease-12-more-aircraft-2022-12-05/,"NEW DELHI, Dec 5 ( Reuters ) - Tata group-owned carrier Air India said on Monday it will lease 12 more Airbus ( AIR.PA ) and Boeing ( BA.N ) aircraft, days after the Indian conglomerate announced the airline's merger with Vistara.",0.105931,Neutral,,0.0,Neutral,20221205T070200
Boeing Announces New International Leaders,https://www.prnewswire.com/news-releases/boeing-announces-new-international-leaders-301692878.html,"LONDON, Dec. 4, 2022 /PRNewswire/ -- Boeing [NYSE: BA] today announced that Dr. Brendan Nelson AO will take over as president of Boeing International ( BI ) and lead the company's international strategy and corporate operations.",0.353466,Bullish,,0.525879,Bullish,20221204T230000
SpiceJet expects improvement in operations in December quarter: Ajay Singh,https://www.business-standard.com/article/companies/spicejet-expects-improvement-in-operations-in-december-quarter-ajay-singh-122120400545_1.html,"SpiceJet, which is looking to raise USD 200 million, expects to see improvement in operations and restructuring benefits in the current quarter of this financial year. The budget carrier's chief Ajay Singh has told shareholders that it has also completed a series of settlements with most of the ...",0.182873,Somewhat-Bullish,,-0.041747,Neutral,20221204T151400
Amazon Pushes Project Kuiper Into 2023. Should Investors Worry?,https://www.fool.com/investing/2022/12/04/amazon-pushes-project-kuiper-into-2023-should-inve/,"Delays are no fun for investors, but Amazon will finally get a chance to start competing with SpaceX Starlink early next year.",0.073129,Neutral,,0.046234,Neutral,20221204T120700
"SpiceJet expects improvement in operations, restructuring benefits in Dec quarter: Ajay Singh | The Financial Express",https://www.financialexpress.com/industry/spicejet-expects-improvement-in-operations-restructuring-benefits-in-dec-quarter-ajay-singh/2900266/,"SpiceJet expects improvement in operations, restructuring benefits in Dec quarter: Ajay Singh The Financial Express ...",0.187377,Somewhat-Bullish,,-0.041204,Neutral,20221204T105015
"Barron's Top Weekend Stock Picks: BYD, Coinbase, DoorDash And Why Musk Would Be A Hero By Banning This Twitter Account - Apple  ( NASDAQ:AAPL ) , Boeing  ( NYSE:BA ) ",https://www.benzinga.com/news/large-cap/22/12/29949946/barrons-top-weekend-stock-picks-byd-coinbase-doordash-and-why-musk-would-be-a-hero-by-banning-this,"Benzinga reviews this weekend's top stories covered by Barron's, here are the articles investors need to read. In ""A Big Chill Is Here for the Housing Market.",0.014613,Neutral,,0.130444,Neutral,20221203T222803
Market Rally Resilient; What To Do Now,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-rally-resilient-what-to-do-now/,Dow Jones Futures: Market Rally Resilient. What To Do Now | Investor's Business Daily Investor's Business Daily ...,0.116464,Neutral,,0.094,Neutral,20221203T134100
"Industrial Stocks Are Ready to Break Out. Caterpillar, Deere, and More Companies to Watch.",https://www.barrons.com/articles/caterpillar-deere-industrial-stocks-51670013931,"Caterpillar, Deere, and More Industrial Stocks Ready to Break Out ...",0.129032,Neutral,,0.186091,Somewhat-Bullish,20221203T133000
5 Dow Jones Stocks Near Buy Points,https://www.investors.com/news/dow-jones-stocks-chevron-leads-5-blue-chips-near-buy-points/,Dow Jones Stocks: Chevron Leads 5 Blue Chips Near Buy Points | Investor's Business Daily Investor's Business Daily ...,0.088128,Neutral,,0.04974,Neutral,20221203T130000
Boeing Bet Big on Defense -- and Lost,https://www.fool.com/investing/2022/12/03/boeing-bet-big-on-defense-and-lost/,Do large losses in Boeing's defense and space businesses make Boeing stock uninvestable?,0.072513,Neutral,,0.096131,Neutral,20221203T120700
The U.S. Air Force Just Revealed its New B-21 Stealth Bomber. It's America's Best Hope For Beating China In The Air.,https://www.forbes.com/sites/davidaxe/2022/12/02/the-us-air-force-just-revealed-its-new-b-21-stealth-bomber-its-americas-best-hope-for-beating-china-in-the-air/,"As the Air Force's short-range fighters depart the western Pacific region, the service is counting on the B-21 fleet to do much of the heaviest fighting in the event of a war with China.",-0.038266,Neutral,,-0.039912,Neutral,20221203T011625
"Supply chain woes to keep airfares elevated; Long Road to normalcy as spares, engines remain in short supply | The Financial Express",https://www.financialexpress.com/industry/supply-chain-woes-to-keep-airfares-elevated-long-road-to-normalcy-as-spares-engines-remain-in-short-supply/2899270/,"Supply chain woes to keep airfares elevated. Long Road to normalcy as spares, engines remain in short supply The Financial Express ...",-0.043163,Neutral,,-0.058587,Neutral,20221203T010000
"Investing Action Plan: Blue Chips, China Stocks On Radar As Dow Eyes 35,000",https://www.investors.com/research/investing-action-plan/stock-market-investing-action-plan-blue-chips-china-stocks-constructive-as-dow-eyes-35000/,"Investing Action Plan: Blue Chips, China Stocks On Radar As Dow Eyes 35000 Investor's Business Daily ...",0.060117,Neutral,,0.055005,Neutral,20221202T222400
"Market Resilient, But This Fight Continues; What To Do Now",https://www.investors.com/market-trend/stock-market-today/market-rally-resilient-but-this-battle-continues-what-to-do/,"Market Resilient, But This Fight Continues. What To Do Now Investor's Business Daily ...",0.116428,Neutral,,0.094214,Neutral,20221202T221300
What Does Boeing's Debt Look Like? - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/news/22/12/29943388/what-does-boeings-debt-look-like,"Shares of Boeing Inc. BA moved higher by 19.31% in the past three months. Before having a look at the importance of debt, let's look at how much debt Boeing has. Based on Boeing's financial statement as of October 26, 2022, long-term debt is at $51.79 billion and current debt is at $5.43 billion, ...",-0.113238,Neutral,,0.030916,Neutral,20221202T180925
Boeing Stock Surges On Report of 787 Dreamliner Order By United Airlines,https://www.thestreet.com/markets/boeing-stock-surges-on-report-of-787-dreamliner-order-by-united,Boeing could be close to a major win over rival Airbus amid reports of a big 787 Dreamliner order by United Airlines.,0.185294,Somewhat-Bullish,,0.257651,Somewhat-Bullish,20221202T175800
United Airlines nears deal for dozens of Boeing 787 Dreamliners - WSJ,https://www.reuters.com/business/aerospace-defense/united-airlines-nears-deal-dozens-boeing-787-dreamliner-jets-wsj-2022-12-02/,United Airlines nears deal for dozens of Boeing ...,0.067335,Neutral,,0.303734,Somewhat-Bullish,20221202T175200
News Exclusive | United Airlines Close to Deal for Dozens of Boeing 787 Dreamliners,https://www.wsj.com/articles/united-airlines-close-to-deal-for-dozens-of-boeing-787-dreamliners-11670001885,"If completed, the deal would be worth billions of dollars in revenue and mark a victory for the U.S. plane maker over its European rival Airbus.",0.232887,Somewhat-Bullish,,0.407812,Bullish,20221202T172400
"IndiGo, SpiceJet international flights diverted due to technical glitches",https://www.business-standard.com/article/current-affairs/indigo-spicejet-international-flights-diverted-due-to-technical-glitches-122120201247_1.html,"Failure in one of IndiGo aircraft's hydraulic systems, caution light indication in SpiceJet plane's cockpit cause diversion ...",-0.030488,Neutral,,0.0,Neutral,20221202T163600
"Hot Jobs Number Chills Stocks, Boosts Yields as the Fed Appears to Have More Work Ahead",https://www.benzinga.com/markets/22/12/29941529/hot-jobs-number-chills-stocks-boosts-yields-as-the-fed-appears-to-have-more-work-ahead,"( Friday Market Open ) With the jobs market still sizzling, it looks like the Federal Reserve might have to hand out more ice. The U.S. economy added 263,000 jobs in November and wages rose 0.6% month-over-month, both well above expectations and signs that the jobs market isn't being held back ...",0.007262,Neutral,,-0.052889,Neutral,20221202T160548
Boeing races to win congressional reprieve for new 737 Max models,https://www.foxbusiness.com/politics/boeing-races-win-congressional-reprieve-new-737-max-models,One of Boeing Co.'s biggest engineering challenges has morphed into a political problem-and the company is running out of time to get help from the current Congress.,-0.002435,Neutral,,-0.023051,Neutral,20221202T151720
Air Canada's Newly Inaugurated Bangkok Flight Now Enroute to Southeast Asia,https://www.newswire.ca/news-releases/air-canada-s-newly-inaugurated-bangkok-flight-now-enroute-to-southeast-asia-876674509.html,"• Only Non-Stop Service Between North America and MONTREAL, Dec. 2, 2022 /CNW Telbec/ - A celebration was held at Vancouver International Airport ( YVR ) yesterday to mark Air Canada's inaugural flight AC65, which departed last night from YVR. The flight is now enroute to Thailand and scheduled ...",0.331368,Somewhat-Bullish,,0.122201,Neutral,20221202T130000
Boeing Races to Win Congressional Reprieve for New 737 MAX Models,https://www.wsj.com/articles/boeing-races-to-win-congressional-reprieve-for-new-737-max-models-11669983162,"Carriers including United, Delta and Southwest are banking on the new 737 MAX models to expand their flight networks and reduce fuel costs.",0.220709,Somewhat-Bullish,,0.582849,Bullish,20221202T121200
How Russia is Bypassing Sanctions: All you want to know | The Financial Express,https://www.financialexpress.com/defence/how-russia-is-bypassing-sanctions-all-you-want-to-know/2899036/,How Russia is Bypassing Sanctions: All you want to know The Financial Express ...,-0.0048,Neutral,,-0.101892,Neutral,20221202T110602
Northrop Grumman set to unveil B-21 nuclear bomber for U.S. Air Force,https://www.reuters.com/business/aerospace-defense/northrop-grumman-set-unveil-b-21-nuclear-bomber-us-air-force-2022-12-02/,"WASHINGTON, Dec 2 ( Reuters ) - Northrop Grumman Corp ( NOC.N ) is set to roll out the first plane in a new fleet of long-range stealth nuclear bombers for the United States Air Force at a ceremony in Palmdale, California on Friday.",0.023555,Neutral,,0.107958,Neutral,20221202T110400
Air Canada launches North America's only nonstop flight to Bangkok,https://www.cnn.com/travel/article/air-canada-non-stop-bangkok-vancouver-flights-cmd/index.html,"For the first time in 10 years, there's now a nonstop flight between North America and the capital of one of the world's most popular tourist destinations, Thailand. On December 1 at 11 p.m. local time, Air Canada flight AC65 took off from Vancouver International Airport to begin the 15-hour and ...",0.058351,Neutral,,0.051477,Neutral,20221202T092805
No Dutch prosecutors won't appeal sole acquittal in 2014 MH17 trial,https://www.business-standard.com/article/international/no-dutch-prosecutors-won-t-appeal-sole-acquittal-in-2014-mh17-trial-122120200089_1.html,No Dutch prosecutors wont appeal sole acquittal in 2014 MH17 trial Business Standard ...,-0.23315,Somewhat-Bearish,,-0.098312,Neutral,20221202T020400
Boeing  ( BA )  Dips More Than Broader Markets: What You Should Know,https://www.zacks.com/stock/news/2024482/boeing-ba-dips-more-than-broader-markets-what-you-should-know,"Boeing (BA) closed the most recent trading day at $175.78, moving -1.73% from the previous trading session.",0.261229,Somewhat-Bullish,,0.362907,Bullish,20221201T224518
Why Boeing Stock Took Flight in November,https://www.fool.com/investing/2022/12/01/why-boeing-stock-took-flight-in-november/,The company is making its case to investors that it's on the correct course.,0.0,Neutral,,-0.047709,Neutral,20221201T205600
Dutch prosecutors won't appeal sole acquittal in MH17 trial,https://apnews.com/article/europe-business-shootings-airlines-malaysia-f48dab5c5ead6db31d8f03dae4c198f8,"THE HAGUE ( AP ) - The Dutch prosecutor's office said Thursday that it will not appeal the acquittal of a man charged in the shooting down of a Malaysia Airlines passenger jet as it flew over eastern Ukraine in 2014, citing concerns over the stress it would place on the families of the 298 ...",-0.257653,Somewhat-Bearish,,-0.097863,Neutral,20221201T202203
Why Is Leidos  ( LDOS )  Up 4.8% Since Last Earnings Report?,https://www.zacks.com/stock/news/2024348/why-is-leidos-ldos-up-48-since-last-earnings-report,Leidos (LDOS) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,0.183895,Somewhat-Bullish,,0.073013,Neutral,20221201T163138
Airbus says to decouple from Russian titanium 'in months',https://www.reuters.com/business/aerospace-defense/airbus-says-decouple-russian-titanium-in-months-2022-12-01/,"MUNICH, Dec 1 ( Reuters ) - Airbus ( AIR.PA ) will halt its reliance on Russia for titanium supplies within months, a senior executive said on Thursday. Russia is the largest producer of titanium, a strategic metal prized for its strength relative to its weight.",0.055078,Neutral,,-0.242631,Somewhat-Bearish,20221201T160200
"General Electric, L3Harris Competed For Aerojet Takeover - Textron  ( NYSE:TXT ) , Aerojet Rocketdyne Hldgs  ( NYSE:AJRD ) , L3Harris Technologies  ( NYSE:LHX ) , General Electric  ( NYSE:GE ) ",https://www.benzinga.com/m-a/22/12/29919272/general-electric-l3harris-competed-for-aerojet-takeover,"Industrial conglomerate General Electric Co GE and defense contractor L3Harris Technologies, Inc LHX were among those competing to acquire rocket maker Aerojet Rocketdyne Holdings, Inc AJRD.",0.040601,Neutral,,0.19727,Somewhat-Bullish,20221201T132812
"Futures Inch Up Ahead Of Inflation Data, Jobless Claims",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-inch-up-ahead-of-inflation-data-salesforce-snowflake-dive-on-earnings/,"Dow Jones Futures Inch Up Ahead Of Key Inflation Data. Salesforce, Snowflake Dive On Earnings Investor's Business Daily ...",0.085905,Neutral,,0.048431,Neutral,20221201T132800
"General Electric Board Approves Healthcare Division Spinoff, Likely To Begin Trading On January 4 - General Electric  ( NYSE:GE ) ",https://www.benzinga.com/m-a/22/12/29919862/general-electric-board-approves-healthcare-division-spinoff-likely-to-begin-trading-on-january-4,"General Electric Co's GE board approved the previously announced spinoff of its healthcare business, GE Healthcare Holding LLC. Before such a spinoff, GE HealthCare will likely be converted into a corporation and renamed GE HealthCare Technologies Inc.",0.178979,Somewhat-Bullish,,0.248782,Somewhat-Bullish,20221201T130713
Air Canada Named Best Airline in North America for Fourth Straight Year by Global Traveler,https://www.newswire.ca/news-releases/air-canada-named-best-airline-in-north-america-for-fourth-straight-year-by-global-traveler-815488974.html,"• Also named Best Airline Cabin Cleanliness for the third consecutive year MONTREAL, Dec. 1, 2022 /CNW Telbec/ - Air Canada has been named the Best Airline in North America for the fourth consecutive year by the readers of Global Traveler.",0.580405,Bullish,,0.124137,Neutral,20221201T130000
Aerojet Rocketdyne and ULA: A Match Made in Heaven?,https://www.fool.com/investing/2022/12/01/aerojet-rocketdyne-and-ula-a-match-made-in-heaven/,Should Aerojet Rocketdyne sell itself -- or buy someone else instead?,0.058395,Neutral,,-0.162068,Somewhat-Bearish,20221201T120700
U.S. senator presses FAA for details on Boeing 737 MAX alerting system,https://www.reuters.com/business/aerospace-defense/us-senator-presses-faa-details-boeing-737-max-alerting-system-2022-12-01/,"WASHINGTON, Nov 30 ( Reuters ) - A senior U.S. lawmaker wants details from the Federal Aviation Administration ( FAA ) about the safety of the cockpit alerting system for the Boeing 737 MAX -- an issue at the heart of a dispute over two new variants of the best selling airplane.",0.014797,Neutral,,-0.064002,Neutral,20221201T025500
Top Bonds to Buy,https://www.fool.com/investing/how-to-invest/bonds/best-bonds/,A look at some of the best bonds and bond funds available for investing if you're looking for fixed income.,0.250584,Somewhat-Bullish,,0.106888,Neutral,20221130T215804
EPB and Qubitekk Launch Commercial Quantum Network to Accelerate Development and Adoption of Quantum Products,https://www.newswire.ca/news-releases/epb-and-qubitekk-launch-commercial-quantum-network-to-accelerate-development-and-adoption-of-quantum-products-838270678.html,"CHATTANOOGA, Tenn., Nov. 30, 2022 /CNW/ -- Building on a "" effort to run quantum cybersecurity technologies, and have joined together to launch America's first industry-led, commercially available quantum network designed for private companies as well as government and university researchers to ...",0.294773,Somewhat-Bullish,,0.278279,Somewhat-Bullish,20221130T215300
"Exclusive: General Electric, L3Harris among suitors vying for Aerojet -sources",https://www.reuters.com/markets/deals/general-electric-l3harris-among-suitors-vying-aerojet-sources-2022-11-30/,"Exclusive: General Electric, L3Harris among suitors vying for ...",0.040539,Neutral,,0.1186,Neutral,20221130T170100
Why Is Howmet  ( HWM )  Up 2% Since Last Earnings Report?,https://www.zacks.com/stock/news/2023802/why-is-howmet-hwm-up-2-since-last-earnings-report,Howmet (HWM) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,0.119777,Neutral,,-0.062935,Neutral,20221130T163026
Here's Why You Should Steer Clear of Howmet  ( HWM )  Stock Now,https://www.zacks.com/stock/news/2023732/heres-why-you-should-steer-clear-of-howmet-hwm-stock-now,"Howmet (HWM) is being plagued by weakness in the defense aerospace market, supply-chain disruptions, raw material cost inflation and foreign currency headwinds.",-0.026574,Neutral,,-0.184664,Somewhat-Bearish,20221130T155200
Helicopters Market Size & Share to Worth $56.6 Bn by 2028 | The Insight Partners,https://www.benzinga.com/pressreleases/22/11/g29906351/helicopters-market-size-share-to-worth-56-6-bn-by-2028-the-insight-partners,"New York, Nov. 30, 2022 ( GLOBE NEWSWIRE ) -- The Insight Partners published latest research study on The Helicopters market is attributed to the rise in military expenditure on advanced and lightweight helicopters.",0.164786,Somewhat-Bullish,,0.042858,Neutral,20221130T143432
The Boeing Company  ( BA )  is Attracting Investor Attention: Here is What You Should Know,https://www.zacks.com/stock/news/2023616/the-boeing-company-ba-is-attracting-investor-attention-here-is-what-you-should-know,"Recently, Zacks.com users have been paying close attention to Boeing (BA). This makes it worthwhile to examine what the stock has in store.",0.235369,Somewhat-Bullish,,0.146628,Neutral,20221130T140011
"Futures Rise Ahead Of Economic Data, Powell Speech",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-key-economic-data-powell-speech-crowdstrike-plunges-on-earnings/,"Dow Jones Futures Ahead Of Economic Data, Powell Speech. CrowdStrike Plunges On Earnings Investor's Business Daily ...",0.128527,Neutral,,0.053467,Neutral,20221130T132100
"Clayton, Dubilier & Rice and Greenbriar Equity Group to Facilitate Merger of Paradigm Precision and Whitcraft Group, Creating a Scaled and Diversified Aviation Engine Components Manufacturer",https://www.prnewswire.com/news-releases/clayton-dubilier--rice-and-greenbriar-equity-group-to-facilitate-merger-of-paradigm-precision-and-whitcraft-group-creating-a-scaled-and-diversified-aviation-engine-components-manufacturer-301690131.html,"NEW YORK, Nov. 30, 2022 /PRNewswire/ -- Clayton, Dubilier & Rice ( ""CD&R"" ) and Greenbriar Equity Group, L.P. ( ""Greenbriar"" ) today announced definitive agreements under which CD&R-managed funds and funds managed by Greenbriar will invest to combine Paradigm Precision ( ""Paradigm"" ) , a global ...",0.425817,Bullish,,0.217357,Somewhat-Bullish,20221130T130000
US Stocks: Futures rise as focus turns to Powell speech | The Financial Express,https://www.financialexpress.com/market/us-stocks-futures-rise-as-focus-turns-to-powell-speech/2897038/,US Stocks: Futures rise as focus turns to Powell speech The Financial Express ...,0.177763,Somewhat-Bullish,,0.301706,Somewhat-Bullish,20221130T125338
Futures rise as focus turns to Powell speech,https://www.reuters.com/markets/us/futures-rise-focus-turns-powell-speech-2022-11-30/,"Nov 30 ( Reuters ) - U.S. stock index futures edged higher on Wednesday, with those of the Nasdaq rising the most on gains in Tesla shares, while investors treaded cautiously ahead of comments from Federal Reserve Chair Jerome Powell later in day.",0.175414,Somewhat-Bullish,,0.298888,Somewhat-Bullish,20221130T124300
Airbus develops fuel-cell engine for hydrogen plane,https://www.reuters.com/business/cop/airbus-develops-fuel-cell-engine-hydrogen-plane-2022-11-30/,"TOULOUSE, France, Nov 30 ( Reuters ) - Airbus ( AIR.PA ) has started developing a fuel-cell engine, it said on Wednesday, sticking with plans to introduce a hydrogen-powered commercial aircraft by 2035. The system is one of several options being considered for a potential zero-emission ...",0.107393,Neutral,,0.017449,Neutral,20221130T121600
Futures: Market Rally Awaits Fed's Powell; What To Do,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally-awaits-fed-chief-powell-key-economic-data/,"Dow Jones Futures: Stock Market Rally Awaits Fed Chief Powell, Key Economic Data | Investor's Business Daily Investor's Business Daily ...",0.043539,Neutral,,0.0342,Neutral,20221130T111100
High ambition as business school space programmes take off,https://www.ft.com/content/9ac238e6-8588-4dc6-9a05-bf0f5286b8e0,"As exploration booms, schools are teaching how to back innovation with business nous ...",0.206281,Somewhat-Bullish,,-0.015491,Neutral,20221130T043043
Explainer: Behind Jet Airways' rebirth pangs | The Financial Express,https://www.financialexpress.com/industry/explainer-behind-jet-airways-rebirth-pangs/2896119/,Explainer: Behind Jet Airways' rebirth pangs The Financial Express ...,0.082873,Neutral,,-0.050001,Neutral,20221129T234500
Please Look at My Metal Credit Card,https://www.theatlantic.com/technology/archive/2022/11/metal-credit-cards-status-symbol/672296/,"Although it may be difficult to imagine a universe in which George Clooney needs a little help charming women, that's the case in Up in the Air, the 2009 movie in which he plays a frequent-flying HR consultant in charge of executing mass layoffs.",0.279033,Somewhat-Bullish,,0.16054,Somewhat-Bullish,20221129T215500
"Atlas Air Worldwide Shareholders Approve Proposed Acquisition by Investor Group Led by Apollo, Together with J.F. Lehman & Company and Hill City Capital - Apollo Global Management  ( NYSE:APO ) , Atlas Air Worldwide Hldgs  ( NASDAQ:AAWW ) ",https://www.benzinga.com/pressreleases/22/11/g29896998/atlas-air-worldwide-shareholders-approve-proposed-acquisition-by-investor-group-led-by-apollo-toge,"PURCHASE, N.Y., Nov. 29, 2022 ( GLOBE NEWSWIRE ) -- Atlas Air Worldwide AAWW ( ""Atlas"" or the ""Company"" ) , a leading global provider of outsourced aircraft and aviation operating services, today announced that its shareholders voted to approve the Company's pending acquisition by an investor ...",0.154882,Somewhat-Bullish,,0.024948,Neutral,20221129T211552
"Atlas Air Worldwide Shareholders Approve Proposed Acquisition by Investor Group Led by Apollo, Together with J.F. Lehman & Company and Hill City Capital",https://www.globenewswire.com/news-release/2022/11/29/2564512/34720/en/Atlas-Air-Worldwide-Shareholders-Approve-Proposed-Acquisition-by-Investor-Group-Led-by-Apollo-Together-with-J-F-Lehman-Company-and-Hill-City-Capital.html,Transaction Expected to Close in the First Quarter of 2023 Transaction Expected to Close in the First Quarter of ...,0.155174,Somewhat-Bullish,,0.024763,Neutral,20221129T211500
Joget and The HBAR Foundation Partner to Enable No-Code/Low-Code dApp Development on Hedera,https://www.newswire.ca/news-releases/joget-and-the-hbar-foundation-partner-to-enable-no-code-low-code-dapp-development-on-hedera-849277926.html,The partnership aims to further drive adoption of the Hedera network by making it fast and easy to create distributed applications on the world's greenest public DLT,0.337643,Somewhat-Bullish,,0.10479,Neutral,20221129T185400
Joget and The HBAR Foundation Partner to Enable No-Code/Low-Code dApp Development on Hedera,https://www.benzinga.com/pressreleases/22/11/n29894245/joget-and-the-hbar-foundation-partner-to-enable-no-codelow-code-dapp-development-on-hedera,The partnership aims to further drive adoption of the Hedera network by making it fast and easy to create distributed applications on the world's greenest public DLT,0.320307,Somewhat-Bullish,,0.091811,Neutral,20221129T185400
Joget and The HBAR Foundation Partner to Enable No-Code/Low-Code dApp Development on Hedera,https://www.benzinga.com/pressreleases/22/11/n29894246/joget-and-the-hbar-foundation-partner-to-enable-no-codelow-code-dapp-development-on-hedera,The partnership aims to further drive adoption of the Hedera network by making it fast and easy to create distributed applications on the world's greenest public DLT,0.322441,Somewhat-Bullish,,0.091715,Neutral,20221129T185400
Ryanair will be lucky to get 40 new Boeing jets by June - CEO,https://www.reuters.com/business/aerospace-defense/ryanair-will-be-lucky-get-40-new-boeing-jets-by-june-ceo-2022-11-29/,"DUBLIN, Nov 29 ( Reuters ) - Ryanair ( RYA.I ) will be lucky to receive 40 Boeing ( BA.N ) 737 MAX aircraft by the end of June from the 51 due for delivery, Chief Executive Michael O'Leary said on Tuesday, potentially impacting the airline's planned growth for 2023.",0.080564,Neutral,,0.135248,Neutral,20221129T160900
Viasat  ( VSAT )  Inches Closer to ViaSat-3 Satellite Launch,https://www.zacks.com/stock/news/2023301/viasat-vsat-inches-closer-to-viasat-3-satellite-launch,"The ViaSat-3 platform from Viasat (VSAT) will help form a global broadband network with sufficient network capacity for an affordable, high-quality, high-speed Internet and video streaming service.",0.323477,Somewhat-Bullish,,0.148442,Neutral,20221129T154900
SoVerry Selected by L3Harris for Major Software Project,https://www.benzinga.com/pressreleases/22/11/n29887028/soverry-selected-by-l3harris-for-major-software-project,"SoVerry will provide IT consulting services for the L3Harris DOD Implementation Project LAYTON, Utah, Nov. 29, 2022 /PRNewswire/ -- SoVerry Inc. announced today that it has secured a contract with L3Harris Technologies to provide IT consulting services for the L3Harris DOD Implementation Project.",0.256661,Somewhat-Bullish,,0.071734,Neutral,20221129T134400
Futures Higher As China Covid-19 Concerns Ease,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-as-china-covid-concerns-ease-alibaba-jd-pinduoduo-surge/,"Dow Jones Futures Rise As China Covid Concerns Ease. Alibaba, JD, Pinduoduo Surge Investor's Business Daily ...",0.117125,Neutral,,0.106293,Neutral,20221129T132400
Air India gets first Boeing 777-200LR to fly on international route,https://www.business-standard.com/article/companies/air-india-gets-first-boeing-777-200lr-to-fly-on-international-route-122112801241_1.html,The Boeing aircraft leased from Delta airlines has premium economy class along with standard classes ...,0.24399,Somewhat-Bullish,,0.163564,Somewhat-Bullish,20221129T013000
"Futures: What To Do Ahead Of Inflation Data, Powell Speech",https://www.investors.com/market-trend/stock-market-today/dow-jones-sells-off-on-china-covid-protests-fed-official-comments-what-to-do-ahead-of-powell-speech/,"Dow Jones Sells Off Nearly 500 Points On China Covid Protests, Fed Official Comments: What To Do Ahead Of Powell Speech Investor's Business Daily ...",0.038471,Neutral,,0.075701,Neutral,20221128T215400
Do call it a comeback: The Dow could actually end the year in the green | Business,https://www.cnn.com/2022/11/28/investing/stocks-year-end-rally/index.html,Do call it a comeback: The Dow could actually end the year in the green ...,0.02942,Neutral,,0.206131,Somewhat-Bullish,20221128T175700
Check Out What Whales Are Doing With Boeing - Boeing  ( NYSE:BA ) ,https://www.benzinga.com/markets/options/22/11/29871986/check-out-what-whales-are-doing-with-boeing,"A whale with a lot of money to spend has taken a noticeably bearish stance on Boeing. Looking at options history for Boeing BA we detected 18 strange trades. If we consider the specifics of each trade, it is accurate to state that 33% of the investors opened trades with bullish expectations and ...",0.149187,Neutral,,0.058229,Neutral,20221128T163610
Atlas Air Takes Delivery of First of Four New Boeing 777-200 Freighters - Atlas Air Worldwide Hldgs  ( NASDAQ:AAWW ) ,https://www.benzinga.com/pressreleases/22/11/g29870395/atlas-air-takes-delivery-of-first-of-four-new-boeing-777-200-freighters,"PURCHASE, N.Y., Nov. 28, 2022 ( GLOBE NEWSWIRE ) -- Atlas Air, Inc., a subsidiary of Atlas Air Worldwide Holdings, Inc.",0.189521,Somewhat-Bullish,,0.119353,Neutral,20221128T141926
Atlas Air Takes Delivery of First of Four New Boeing 777-200 Freighters,https://www.globenewswire.com/news-release/2022/11/28/2563267/34720/en/Atlas-Air-Takes-Delivery-of-First-of-Four-New-Boeing-777-200-Freighters.html,First Aircraft for MSC's New Air Cargo Solution First Aircraft for MSC's New Air Cargo Solution ...,0.189657,Somewhat-Bullish,,0.104597,Neutral,20221128T141900
ViaSat-3 Satellite Completes Final Integrated Satellite Test,https://www.prnewswire.com/news-releases/viasat-3-satellite-completes-final-integrated-satellite-test-301687577.html,"CARLSBAD., Calif., Nov. 28, 2022 /PRNewswire/ -- Viasat Inc. ( NASDAQ: VSAT ) , a global leader in satellite communications, announced today the ViaSat-3 Americas satellite has completed its Final Integrated Satellite Test ( FIST ) and has now progressed to the Flight Final phase of integration ...",0.095494,Neutral,,0.091251,Neutral,20221128T130000
"Logistics Companies Are Diversifying Hiring, but Challenges Persist",https://www.wsj.com/articles/logistics-companies-are-diversifying-hiring-but-challenges-persist-11669262935,"More women and minorities are joining the supply-chain workforce, though they say pay disparities, off-color jokes and safety concerns endure.",0.097603,Neutral,,0.0,Neutral,20221128T103000
