iter	RMSE
5193	1.004473532e-09
5194	9.967211716e-10
5195	9.910663025e-10
5196	9.875095427e-10
5197	9.768524611e-10
5198	9.713616372e-10
5199	9.700921312e-10
5200	9.67919425e-10
5201	9.624938058e-10
5202	9.602136784e-10
5203	9.557776732e-10
5204	9.525552712e-10
5205	9.518227294e-10
5206	9.503720087e-10
5207	9.47090351e-10
5208	9.461404267e-10
5209	9.390992635e-10
5210	9.349868615e-10
5211	9.319463737e-10
5212	9.272017919e-10
5213	9.224712456e-10
5214	9.188174529e-10
5215	9.152587415e-10
5216	9.133135717e-10
5217	9.120541093e-10
5218	9.081474621e-10
5219	9.062789602e-10
5220	9.049523519e-10
5221	9.041291539e-10
5222	8.988557301e-10
5223	8.960724245e-10
5224	8.936855899e-10
5225	8.888380795e-10
5226	8.80997584e-10
5227	8.764988472e-10
5228	8.713254625e-10
5229	8.688067323e-10
5230	8.623146592e-10
5231	8.615149381e-10
5232	8.596287992e-10
5233	8.583083086e-10
5234	8.550586985e-10
5235	8.506108399e-10
5236	8.471341653e-10
5237	8.426299502e-10
5238	8.419603172e-10
5239	8.397644923e-10
5240	8.366205113e-10
5241	8.324418907e-10
5242	8.311492719e-10
5243	8.294285922e-10
5244	8.289340403e-10
5245	8.254356867e-10
5246	8.208495267e-10
5247	8.199770164e-10
5248	8.186317451e-10
5249	8.157410124e-10
5250	8.112753919e-10
5251	8.106039056e-10
5252	8.083908458e-10
5253	8.012165965e-10
5254	8.004291742e-10
5255	7.980576215e-10
5256	7.915276124e-10
5257	7.871259206e-10
5258	7.829944489e-10
5259	7.819835684e-10
5260	7.811724444e-10
5261	7.74958409e-10
5262	7.745152056e-10
5263	7.727097746e-10
5264	7.721808423e-10
5265	7.699420603e-10
5266	7.672810099e-10
5267	7.612810553e-10
5268	7.559025126e-10
5269	7.545404592e-10
5270	7.519608966e-10
5271	7.452729353e-10
5272	7.44599891e-10
5273	7.404018006e-10
5274	7.366040493e-10
5275	7.294349556e-10
5276	7.28605821e-10
5277	7.27621929e-10
5278	7.240271374e-10
5279	7.224431649e-10
5280	7.157852699e-10
5281	7.110052944e-10
5282	7.086376991e-10
5283	7.054848772e-10
5284	7.011396172e-10
5285	6.997808896e-10
5286	6.988863667e-10
5287	6.943767866e-10
5288	6.928706894e-10
5289	6.924493816e-10
5290	6.883230528e-10
5291	6.855541835e-10
5292	6.816586487e-10
5293	6.762779315e-10
5294	6.747483144e-10
5295	6.733799733e-10
5296	6.724233751e-10
5297	6.710504208e-10
5298	6.673215155e-10
5299	6.6641325e-10
5300	6.620006926e-10
5301	6.614039968e-10
5302	6.58950164e-10
5303	6.550064445e-10
5304	6.534100211e-10
5305	6.526181799e-10
5306	6.521071422e-10
5307	6.507341298e-10
5308	6.468092149e-10
5309	6.456464018e-10
5310	6.430618979e-10
5311	6.372275614e-10
5312	6.363672315e-10
5313	6.297005645e-10
5314	6.269556312e-10
5315	6.212466229e-10
5316	6.169755542e-10
5317	6.130564804e-10
5318	6.100933166e-10
5319	6.095785558e-10
5320	6.064814302e-10
5321	6.048975913e-10
5322	6.029043536e-10
5323	6.005440938e-10
5324	5.988414393e-10
5325	5.982621642e-10
5326	5.972648661e-10
5327	5.961509893e-10
5328	5.957218345e-10
5329	5.948569255e-10
5330	5.926186795e-10
5331	5.894435561e-10
5332	5.886059948e-10
5333	5.835623053e-10
5334	5.82808155e-10
5335	5.814286406e-10
5336	5.80474346e-10
5337	5.768218273e-10
5338	5.747160408e-10
5339	5.738249461e-10
5340	5.709529797e-10
5341	5.707078451e-10
5342	5.695962408e-10
5343	5.689620093e-10
5344	5.681497862e-10
5345	5.675888923e-10
5346	5.626051042e-10
5347	5.596459823e-10
5348	5.587806255e-10
5349	5.537180053e-10
5350	5.499353072e-10
5351	5.468047341e-10
5352	5.461742075e-10
5353	5.453790425e-10
5354	5.424762768e-10
5355	5.396582525e-10
5356	5.369635907e-10
5357	5.364676689e-10
5358	5.340050318e-10
5359	5.333613605e-10
5360	5.320858879e-10
5361	5.280421933e-10
5362	5.244670232e-10
5363	5.241075971e-10
5364	5.214193225e-10
5365	5.191451102e-10
5366	5.18742892e-10
5367	5.174546088e-10
5368	5.168281526e-10
5369	5.121773104e-10
5370	5.094240247e-10
5371	5.090959289e-10
5372	5.060907055e-10
5373	5.01356364e-10
5374	4.990154957e-10
5375	4.976708388e-10
5376	4.950056562e-10
5377	4.921171406e-10
5378	4.87709528e-10
5379	4.851410756e-10
5380	4.807672292e-10
5381	4.782300402e-10
5382	4.776607888e-10
5383	4.774411076e-10
5384	4.757174449e-10
5385	4.739122454e-10
5386	4.735446205e-10
5387	4.706673401e-10
5388	4.69486987e-10
5389	4.653166287e-10
5390	4.629593176e-10
5391	4.599318991e-10
5392	4.558977292e-10
5393	4.554343622e-10
5394	4.542928477e-10
5395	4.50800492e-10
5396	4.47975671e-10
5397	4.453118609e-10
5398	4.421420249e-10
5399	4.417203902e-10
5400	4.413128146e-10
5401	4.400642794e-10
5402	4.369076731e-10
5403	4.334640783e-10
5404	4.332593104e-10
5405	4.298187897e-10
5406	4.282315077e-10
5407	4.26154067e-10
5408	4.245855323e-10
5409	4.229858717e-10
5410	4.225156187e-10
5411	4.19785997e-10
5412	4.183980946e-10
5413	4.174896818e-10
5414	4.133607804e-10
5415	4.125645832e-10
5416	4.120710791e-10
5417	4.09605402e-10
5418	4.072386511e-10
5419	4.048554358e-10
5420	4.018972347e-10
5421	4.014186558e-10
5422	3.968274389e-10
5423	3.953573749e-10
5424	3.940200519e-10
5425	3.933312408e-10
5426	3.917046954e-10
5427	3.911818511e-10
5428	3.878473271e-10
5429	3.846493239e-10
5430	3.841439563e-10
5431	3.810808206e-10
5432	3.785311272e-10
5433	3.769284058e-10
5434	3.753897589e-10
5435	3.751606977e-10
5436	3.748943787e-10
5437	3.728267899e-10
5438	3.710689089e-10
5439	3.702833148e-10
5440	3.686426103e-10
5441	3.663922657e-10
5442	3.657559591e-10
5443	3.64580008e-10
5444	3.62821453e-10
5445	3.618774905e-10
5446	3.598469486e-10
5447	3.593080812e-10
5448	3.563732525e-10
5449	3.535652666e-10
5450	3.516744562e-10
5451	3.49990393e-10
5452	3.493707437e-10
5453	3.485124199e-10
5454	3.476817812e-10
5455	3.466259954e-10
5456	3.460306215e-10
5457	3.457489138e-10
5458	3.455372555e-10
5459	3.444969633e-10
5460	3.439315652e-10
5461	3.411756915e-10
5462	3.378985683e-10
5463	3.360233055e-10
5464	3.333583239e-10
5465	3.309165497e-10
5466	3.289487857e-10
5467	3.256924947e-10
5468	3.236024072e-10
5469	3.21537411e-10
5470	3.195440179e-10
5471	3.177495248e-10
5472	3.146466085e-10
5473	3.130429445e-10
5474	3.108998321e-10
5475	3.105022268e-10
5476	3.088519254e-10
5477	3.085453091e-10
5478	3.06074459e-10
5479	3.045538461e-10
5480	3.016979411e-10
5481	2.994402831e-10
5482	2.982065023e-10
5483	2.959366187e-10
5484	2.946771401e-10
5485	2.921347951e-10
5486	2.910074788e-10
5487	2.897814486e-10
5488	2.881071442e-10
5489	2.861279394e-10
5490	2.840472952e-10
5491	2.823982286e-10
5492	2.820351437e-10
5493	2.81259601e-10
5494	2.803080295e-10
5495	2.791242659e-10
5496	2.788527981e-10
5497	2.768972787e-10
5498	2.765032704e-10
5499	2.745977764e-10
5500	2.735639994e-10
5501	2.731983615e-10
5502	2.718731616e-10
5503	2.710590775e-10
5504	2.700463783e-10
5505	2.694302016e-10
5506	2.669766058e-10
5507	2.650800031e-10
5508	2.638978961e-10
5509	2.633187165e-10
5510	2.627537633e-10
5511	2.622069385e-10
5512	2.615096072e-10
5513	2.611271746e-10
5514	2.588072823e-10
5515	2.563350489e-10
5516	2.557417897e-10
5517	2.554327337e-10
5518	2.545537304e-10
5519	2.543192825e-10
5520	2.536941519e-10
5521	2.534905574e-10
5522	2.521258593e-10
5523	2.513695263e-10
5524	2.506248794e-10
5525	2.503885163e-10
5526	2.498048286e-10
5527	2.480468264e-10
5528	2.475774676e-10
5529	2.473188981e-10
5530	2.470891159e-10
5531	2.454026367e-10
5532	2.443582828e-10
5533	2.43779287e-10
5534	2.43392081e-10
5535	2.429135625e-10
5536	2.408227155e-10
5537	2.403826743e-10
5538	2.399317967e-10
5539	2.396577811e-10
5540	2.383335386e-10
5541	2.381719364e-10
5542	2.364967154e-10
5543	2.358716906e-10
5544	2.338256276e-10
5545	2.32897393e-10
5546	2.325491726e-10
5547	2.313484794e-10
5548	2.292955575e-10
5549	2.288882407e-10
5550	2.286413694e-10
5551	2.284794787e-10
5552	2.276281798e-10
5553	2.273058972e-10
5554	2.262413105e-10
5555	2.248119141e-10
5556	2.235255297e-10
5557	2.232843235e-10
5558	2.221928872e-10
5559	2.214332831e-10
5560	2.195691298e-10
5561	2.191865323e-10
5562	2.185703012e-10
5563	2.175556132e-10
5564	2.16231478e-10
5565	2.154857825e-10
5566	2.151236182e-10
5567	2.139153057e-10
5568	2.130576628e-10
5569	2.121924223e-10
5570	2.118083854e-10
5571	2.102687605e-10
5572	2.09099507e-10
5573	2.073540155e-10
5574	2.065978588e-10
5575	2.05934442e-10
5576	2.056707219e-10
5577	2.04750929e-10
5578	2.043695368e-10
5579	2.042020105e-10
5580	2.028769417e-10
5581	2.017977735e-10
5582	2.003302285e-10
5583	2.000633152e-10
5584	1.999061161e-10
5585	1.991105573e-10
5586	1.984911085e-10
5587	1.981730067e-10
5588	1.963735635e-10
5589	1.945594547e-10
5590	1.929596985e-10
5591	1.926201843e-10
5592	1.922342144e-10
5593	1.920992528e-10
5594	1.919596002e-10
5595	1.903346938e-10
5596	1.889552681e-10
5597	1.876324244e-10
5598	1.872587944e-10
5599	1.870248046e-10
5600	1.86485038e-10
5601	1.853642933e-10
5602	1.840388741e-10
5603	1.831755584e-10
5604	1.823917363e-10
5605	1.821361273e-10
5606	1.818386539e-10
5607	1.80595973e-10
5608	1.804555801e-10
5609	1.79293507e-10
5610	1.776200353e-10
5611	1.77454783e-10
5612	1.768053943e-10
5613	1.766554849e-10
5614	1.750429607e-10
5615	1.749061426e-10
5616	1.735956044e-10
5617	1.731875826e-10
5618	1.729068164e-10
5619	1.717628222e-10
5620	1.711173837e-10
5621	1.706341106e-10
5622	1.703322886e-10
5623	1.701342165e-10
5624	1.692647809e-10
5625	1.688378285e-10
5626	1.683499256e-10
5627	1.672524315e-10
5628	1.66899462e-10
5629	1.656918491e-10
5630	1.650569989e-10
5631	1.639368094e-10
5632	1.631359439e-10
5633	1.612186317e-10
5634	1.606348708e-10
5635	1.6026241e-10
5636	1.597780656e-10
5637	1.586968768e-10
5638	1.583848729e-10
5639	1.571660646e-10
5640	1.560003202e-10
5641	1.555395818e-10
5642	1.553911853e-10
5643	1.552384641e-10
5644	1.546277715e-10
5645	1.53331743e-10
5646	1.530274179e-10
5647	1.524889612e-10
5648	1.520740529e-10
5649	1.515585758e-10
5650	1.512113017e-10
5651	1.508723367e-10
5652	1.500760977e-10
5653	1.497439179e-10
5654	1.494884298e-10
5655	1.490829659e-10
5656	1.488923349e-10
5657	1.477691042e-10
5658	1.471648901e-10
5659	1.463751979e-10
5660	1.453370679e-10
5661	1.44769725e-10
5662	1.446654476e-10
5663	1.444107277e-10
5664	1.442184427e-10
5665	1.439909216e-10
5666	1.430689057e-10
5667	1.429810476e-10
5668	1.42748772e-10
5669	1.417013671e-10
5670	1.407015578e-10
5671	1.402195781e-10
5672	1.397469926e-10
5673	1.396117545e-10
5674	1.394430435e-10
5675	1.38363561e-10
5676	1.381205894e-10
5677	1.379104645e-10
5678	1.372751108e-10
5679	1.367701527e-10
5680	1.358174551e-10
5681	1.349218853e-10
5682	1.341550406e-10
5683	1.33309777e-10
5684	1.331487142e-10
5685	1.318939567e-10
5686	1.315747944e-10
5687	1.303358689e-10
5688	1.298815333e-10
5689	1.294820304e-10
5690	1.285195182e-10
5691	1.275871185e-10
5692	1.269123055e-10
5693	1.267762326e-10
5694	1.266249178e-10
5695	1.263750946e-10
5696	1.254953449e-10
5697	1.250059653e-10
5698	1.239047856e-10
5699	1.234599709e-10
5700	1.227013124e-10
5701	1.224663473e-10
5702	1.216220711e-10
5703	1.215095146e-10
5704	1.207438869e-10
5705	1.199903337e-10
5706	1.191262028e-10
5707	1.188702421e-10
5708	1.187443285e-10
5709	1.186146306e-10
5710	1.184580254e-10
5711	1.182706422e-10
5712	1.179171653e-10
5713	1.170237123e-10
5714	1.165648472e-10
5715	1.158102615e-10
5716	1.15176769e-10
5717	1.151012694e-10
5718	1.144643222e-10
5719	1.140872856e-10
5720	1.131544107e-10
5721	1.123783896e-10
5722	1.122958609e-10
5723	1.120835093e-10
5724	1.114749991e-10
5725	1.106094379e-10
5726	1.104116964e-10
5727	1.098834163e-10
5728	1.093080975e-10
5729	1.085805756e-10
5730	1.080141142e-10
5731	1.075674818e-10
5732	1.072578818e-10
5733	1.06573412e-10
5734	1.05926902e-10
5735	1.053103268e-10
5736	1.047678437e-10
5737	1.042706787e-10
5738	1.039807454e-10
5739	1.038678812e-10
5740	1.037615293e-10
5741	1.037095995e-10
5742	1.033625457e-10
5743	1.02806629e-10
5744	1.025131347e-10
5745	1.02157649e-10
5746	1.020411228e-10
5747	1.012206722e-10
5748	1.010532179e-10
5749	1.00661985e-10
5750	1.00421131e-10
5751	9.966645348e-11
5752	9.890822909e-11
5753	9.85182738e-11
5754	9.779153645e-11
5755	9.76959227e-11
5756	9.745621851e-11
5757	9.734234133e-11
5758	9.710795901e-11
5759	9.689691511e-11
5760	9.635685981e-11
5761	9.56021345e-11
5762	9.489520748e-11
5763	9.460271281e-11
5764	9.44893122e-11
5765	9.425971499e-11
5766	9.388778974e-11
5767	9.339362682e-11
5768	9.292760609e-11
5769	9.253750833e-11
5770	9.242317289e-11
5771	9.220437651e-11
5772	9.151516619e-11
5773	9.085689524e-11
5774	9.048887548e-11
5775	8.989607714e-11
5776	8.975268552e-11
5777	8.912389194e-11
5778	8.858412739e-11
5779	8.806458994e-11
5780	8.761610332e-11
5781	8.724418949e-11
5782	8.680331163e-11
5783	8.664792602e-11
5784	8.613191398e-11
5785	8.591053273e-11
5786	8.579444316e-11
5787	8.559751175e-11
5788	8.500430161e-11
5789	8.469073258e-11
5790	8.460680188e-11
5791	8.422689891e-11
5792	8.411434672e-11
5793	8.407082397e-11
5794	8.380088557e-11
5795	8.31295904e-11
5796	8.281480218e-11
5797	8.259500733e-11
5798	8.207649863e-11
5799	8.199316973e-11
5800	8.195013676e-11
5801	8.148484815e-11
5802	8.133127448e-11
5803	8.087553536e-11
5804	8.083259614e-11
5805	8.079805152e-11
5806	8.045462845e-11
5807	8.003424494e-11
5808	7.988035676e-11
5809	7.97564428e-11
5810	7.940220787e-11
5811	7.887132283e-11
5812	7.865681392e-11
5813	7.849630522e-11
5814	7.813569086e-11
5815	7.806479376e-11
5816	7.799276129e-11
5817	7.793133605e-11
5818	7.756220731e-11
5819	7.749377727e-11
5820	7.69897984e-11
5821	7.654775701e-11
5822	7.606779346e-11
5823	7.581585443e-11
5824	7.518637821e-11
5825	7.467302856e-11
5826	7.448335111e-11
5827	7.435077945e-11
5828	7.417438766e-11
5829	7.408307895e-11
5830	7.349223185e-11
5831	7.307437375e-11
5832	7.23541567e-11
5833	7.222967747e-11
5834	7.200993448e-11
5835	7.192715692e-11
5836	7.143591748e-11
5837	7.13836484e-11
5838	7.10809192e-11
5839	7.088627456e-11
5840	7.073337102e-11
5841	7.034992623e-11
5842	7.03153704e-11
5843	7.008501808e-11
5844	6.989556483e-11
5845	6.946342847e-11
5846	6.88394108e-11
5847	6.832753479e-11
5848	6.791369239e-11
5849	6.746354995e-11
5850	6.726823993e-11
5851	6.716990391e-11
5852	6.680183298e-11
5853	6.665745866e-11
5854	6.612724592e-11
5855	6.608163549e-11
5856	6.601399009e-11
5857	6.57979649e-11
5858	6.557473487e-11
5859	6.535377628e-11
5860	6.53333329e-11
5861	6.476913238e-11
5862	6.440194343e-11
5863	6.410306047e-11
5864	6.373393597e-11
5865	6.367471938e-11
5866	6.361391949e-11
5867	6.354152039e-11
5868	6.332518596e-11
5869	6.304217449e-11
5870	6.297370137e-11
5871	6.246392004e-11
5872	6.216535431e-11
5873	6.204702118e-11
5874	6.149149577e-11
5875	6.102862057e-11
5876	6.083631028e-11
5877	6.030257535e-11
5878	6.024179355e-11
5879	6.02058394e-11
5880	6.000290183e-11
5881	5.987802947e-11
5882	5.953690252e-11
5883	5.905324072e-11
5884	5.878854931e-11
5885	5.854321582e-11
5886	5.849411414e-11
5887	5.812973289e-11
5888	5.774792985e-11
5889	5.762979092e-11
5890	5.734641881e-11
5891	5.725453393e-11
5892	5.692225774e-11
5893	5.679993577e-11
5894	5.667432326e-11
5895	5.64883133e-11
5896	5.643529764e-11
5897	5.622955457e-11
5898	5.596514601e-11
5899	5.567123605e-11
5900	5.548590404e-11
5901	5.512420509e-11
5902	5.494240673e-11
5903	5.461260431e-11
5904	5.443831595e-11
5905	5.430940202e-11
5906	5.420442437e-11
5907	5.38945915e-11
5908	5.382427642e-11
5909	5.374008746e-11
5910	5.368419958e-11
5911	5.357405952e-11
5912	5.32180937e-11
5913	5.306213221e-11
5914	5.2991867e-11
5915	5.272744446e-11
5916	5.264981658e-11
5917	5.250289736e-11
5918	5.220920904e-11
5919	5.217928272e-11
5920	5.184170639e-11
5921	5.158696111e-11
5922	5.12686321e-11
5923	5.093939582e-11
5924	5.058549447e-11
5925	5.024782035e-11
5926	5.015955012e-11
5927	4.9751458e-11
5928	4.96097596e-11
5929	4.951312122e-11
5930	4.908120745e-11
5931	4.873854598e-11
5932	4.869860701e-11
5933	4.862643369e-11
5934	4.843376119e-11
5935	4.813500799e-11
5936	4.781739865e-11
5937	4.775777499e-11
5938	4.754728222e-11
5939	4.752314952e-11
5940	4.72635161e-11
5941	4.694681962e-11
5942	4.689168677e-11
5943	4.65557766e-11
5944	4.641737962e-11
5945	4.620280081e-11
5946	4.616280959e-11
5947	4.607266297e-11
5948	4.578444553e-11
5949	4.542516263e-11
5950	4.527449744e-11
5951	4.501519168e-11
5952	4.49063671e-11
5953	4.470068707e-11
5954	4.456114684e-11
5955	4.428326073e-11
5956	4.412234481e-11
5957	4.400057283e-11
5958	4.381545814e-11
5959	4.378803605e-11
5960	4.352961855e-11
5961	4.324209378e-11
5962	4.313668274e-11
5963	4.287735772e-11
5964	4.266977555e-11
5965	4.239478593e-11
5966	4.21918749e-11
5967	4.193976578e-11
5968	4.168134301e-11
5969	4.165875765e-11
5970	4.163345851e-11
5971	4.159637674e-11
5972	4.148363672e-11
5973	4.13534178e-11
5974	4.128517567e-11
5975	4.109436012e-11
5976	4.096040103e-11
5977	4.062232939e-11
5978	4.028270204e-11
5979	4.005929217e-11
5980	4.003093155e-11
5981	3.977141705e-11
5982	3.962103405e-11
5983	3.935296805e-11
5984	3.918726204e-11
5985	3.91654445e-11
5986	3.893566729e-11
5987	3.86935425e-11
5988	3.85293454e-11
5989	3.843159966e-11
5990	3.841173662e-11
5991	3.819431179e-11
5992	3.809829553e-11
5993	3.788891365e-11
5994	3.786742291e-11
5995	3.766346133e-11
5996	3.744417193e-11
5997	3.738462145e-11
5998	3.712034288e-11
5999	3.704973488e-11
6000	3.699440535e-11
6001	3.674181366e-11
6002	3.65608e-11
6003	3.631908669e-11
6004	3.624236267e-11
6005	3.617596427e-11
6006	3.597144127e-11
6007	3.581710453e-11
6008	3.566194462e-11
6009	3.547285791e-11
6010	3.528368677e-11
6011	3.5234707e-11
6012	3.515777787e-11
6013	3.496548002e-11
6014	3.482497633e-11
6015	3.475848128e-11
6016	3.456108943e-11
6017	3.44139253e-11
6018	3.427388667e-11
6019	3.420702912e-11
6020	3.409661748e-11
6021	3.4016698e-11
6022	3.390595786e-11
6023	3.386919224e-11
6024	3.3630216e-11
6025	3.344368238e-11
6026	3.334792439e-11
6027	3.330954212e-11
6028	3.32286761e-11
6029	3.310560877e-11
6030	3.295466344e-11
6031	3.286401331e-11
6032	3.283264654e-11
6033	3.279206725e-11
6034	3.26104863e-11
6035	3.257062724e-11
6036	3.251208392e-11
6037	3.24748553e-11
6038	3.237793188e-11
6039	3.225183948e-11
6040	3.210631465e-11
6041	3.200978509e-11
6042	3.196398933e-11
6043	3.186027702e-11
6044	3.183670643e-11
6045	3.165773595e-11
6046	3.162381422e-11
6047	3.157946252e-11
6048	3.137784628e-11
6049	3.134776518e-11
6050	3.117428458e-11
6051	3.108453242e-11
6052	3.082553599e-11
6053	3.065705216e-11
6054	3.051400505e-11
6055	3.048795521e-11
6056	3.034654474e-11
6057	3.017550331e-11
6058	2.99411344e-11
6059	2.988795648e-11
6060	2.982385552e-11
6061	2.974819104e-11
6062	2.96051629e-11
6063	2.957020146e-11
6064	2.939251076e-11
6065	2.913903543e-11
6066	2.890307513e-11
6067	2.860573992e-11
6068	2.85164958e-11
6069	2.835027131e-11
6070	2.829006061e-11
6071	2.827309142e-11
6072	2.818050887e-11
6073	2.802706756e-11
6074	2.796819674e-11
6075	2.795245747e-11
6076	2.780556092e-11
6077	2.765696786e-11
6078	2.750391128e-11
6079	2.733503539e-11
6080	2.721449387e-11
6081	2.716783854e-11
6082	2.713834201e-11
6083	2.697539963e-11
6084	2.695075954e-11
6085	2.681685025e-11
6086	2.664456177e-11
6087	2.659870182e-11
6088	2.65167906e-11
6089	2.6423754e-11
6090	2.631043681e-11
6091	2.620430807e-11
6092	2.605976768e-11
6093	2.587241349e-11
6094	2.583648135e-11
6095	2.575780732e-11
6096	2.558559138e-11
6097	2.554385509e-11
6098	2.536348169e-11
6099	2.519880405e-11
6100	2.499909023e-11
6101	2.492128285e-11
6102	2.484811126e-11
6103	2.476793459e-11
6104	2.451267498e-11
6105	2.441051127e-11
6106	2.435118413e-11
6107	2.431989548e-11
6108	2.427550851e-11
6109	2.423852749e-11
6110	2.422511217e-11
6111	2.419843591e-11
6112	2.414855221e-11
6113	2.399283746e-11
6114	2.384899673e-11
6115	2.368521912e-11
6116	2.360953339e-11
6117	2.348948671e-11
6118	2.346408475e-11
6119	2.328033537e-11
6120	2.312425818e-11
6121	2.309014052e-11
6122	2.3019264e-11
6123	2.296801699e-11
6124	2.284413597e-11
6125	2.27570032e-11
6126	2.272957629e-11
6127	2.260238153e-11
6128	2.247084265e-11
6129	2.225414646e-11
6130	2.214234287e-11
6131	2.207690085e-11
6132	2.193007656e-11
6133	2.180139104e-11
6134	2.150195171e-11
6135	2.146585676e-11
6136	2.139707953e-11
6137	2.131629673e-11
6138	2.130141878e-11
6139	2.126998095e-11
6140	2.120218072e-11
6141	2.11767907e-11
6142	2.113353765e-11
6143	2.112135059e-11
6144	2.108465825e-11
6145	2.103956032e-11
6146	2.094794363e-11
6147	2.082714114e-11
6148	2.072645231e-11
6149	2.067884619e-11
6150	2.062946114e-11
6151	2.059917922e-11
6152	2.050548264e-11
6153	2.04827665e-11
6154	2.03196393e-11
6155	2.026884612e-11
6156	2.021474045e-11
6157	2.015528966e-11
6158	2.002253412e-11
6159	1.985613118e-11
6160	1.975003518e-11
6161	1.966508078e-11
6162	1.952458603e-11
6163	1.944069358e-11
6164	1.931171367e-11
6165	1.922864851e-11
6166	1.918532054e-11
6167	1.914783087e-11
6168	1.911486553e-11
6169	1.897977894e-11
6170	1.885101583e-11
6171	1.876552471e-11
6172	1.868166838e-11
6173	1.865552627e-11
6174	1.864261363e-11
6175	1.852785871e-11
6176	1.84126875e-11
6177	1.833424534e-11
6178	1.826069211e-11
6179	1.820515187e-11
6180	1.807518172e-11
6181	1.796497261e-11
6182	1.795240982e-11
6183	1.792740982e-11
6184	1.784843827e-11
6185	1.7766825e-11
6186	1.774237514e-11
6187	1.77162465e-11
6188	1.770198678e-11
6189	1.755155046e-11
6190	1.745752921e-11
6191	1.740108988e-11
6192	1.735209582e-11
6193	1.730254037e-11
6194	1.715196452e-11
6195	1.70549317e-11
6196	1.702753317e-11
6197	1.690539332e-11
6198	1.68709569e-11
6199	1.675435319e-11
6200	1.670865991e-11
6201	1.661071107e-11
6202	1.654030059e-11
6203	1.653187814e-11
6204	1.646425185e-11
6205	1.642704192e-11
6206	1.638305172e-11
6207	1.637522521e-11
6208	1.627777509e-11
6209	1.619172788e-11
6210	1.611032012e-11
6211	1.601070347e-11
6212	1.594833265e-11
6213	1.585720298e-11
6214	1.579162421e-11
6215	1.577364622e-11
6216	1.571514354e-11
6217	1.561048205e-11
6218	1.551663611e-11
6219	1.549127821e-11
6220	1.539064932e-11
6221	1.533425933e-11
6222	1.531369933e-11
6223	1.524594397e-11
6224	1.514779242e-11
6225	1.509376136e-11
6226	1.499273091e-11
6227	1.49681045e-11
6228	1.491858028e-11
6229	1.490374317e-11
6230	1.480857288e-11
6231	1.479249618e-11
6232	1.470386637e-11
6233	1.460871367e-11
6234	1.459448774e-11
6235	1.454468144e-11
6236	1.436583487e-11
6237	1.424668381e-11
6238	1.415251442e-11
6239	1.406287495e-11
6240	1.397102386e-11
6241	1.394788626e-11
6242	1.394287995e-11
6243	1.392060705e-11
6244	1.391059002e-11
6245	1.387496661e-11
6246	1.380308426e-11
6247	1.372012995e-11
6248	1.359250516e-11
6249	1.351011222e-11
6250	1.343168651e-11
6251	1.34082721e-11
6252	1.332792196e-11
6253	1.324568025e-11
6254	1.317192566e-11
6255	1.303800685e-11
6256	1.301734812e-11
6257	1.295775626e-11
6258	1.293820481e-11
6259	1.288903433e-11
6260	1.283696242e-11
6261	1.279022904e-11
6262	1.269458253e-11
6263	1.268250349e-11
6264	1.261535409e-11
6265	1.25417787e-11
6266	1.251828806e-11
6267	1.244407474e-11
6268	1.239062756e-11
6269	1.227031349e-11
6270	1.224513236e-11
6271	1.214756141e-11
6272	1.209132075e-11
6273	1.201472941e-11
6274	1.194856957e-11
6275	1.194339165e-11
6276	1.191277227e-11
6277	1.186530904e-11
6278	1.181938398e-11
6279	1.177015429e-11
6280	1.170869291e-11
6281	1.162619175e-11
6282	1.161856492e-11
6283	1.157203107e-11
6284	1.156265936e-11
6285	1.154839306e-11
6286	1.153441728e-11
6287	1.146788516e-11
6288	1.145614673e-11
6289	1.14096358e-11
6290	1.13416643e-11
6291	1.132102583e-11
6292	1.129773306e-11
6293	1.127928612e-11
6294	1.125245879e-11
6295	1.12116397e-11
6296	1.115789448e-11
6297	1.106354702e-11
6298	1.104542276e-11
6299	1.099756467e-11
6300	1.094586218e-11
6301	1.085745013e-11
6302	1.079298614e-11
6303	1.077714145e-11
6304	1.07455253e-11
6305	1.068029503e-11
6306	1.06391718e-11
6307	1.062159501e-11
6308	1.053802377e-11
6309	1.04658434e-11
6310	1.043150408e-11
6311	1.034653494e-11
6312	1.033428467e-11
6313	1.032369656e-11
6314	1.025905345e-11
6315	1.021618098e-11
6316	1.019887318e-11
6317	1.011808278e-11
6318	1.007095458e-11
6319	1.005760302e-11
6320	1.002937868e-11
6321	9.969453055e-12
6322	9.929670514e-12
6323	9.865355076e-12
6324	9.79641862e-12
6325	9.760118199e-12
6326	9.714975441e-12
6327	9.697972603e-12
6328	9.681646348e-12
6329	9.635121027e-12
6330	9.549777829e-12
6331	9.517040419e-12
6332	9.468174247e-12
6333	9.460470995e-12
6334	9.44883082e-12
6335	9.386460199e-12
6336	9.32951e-12
6337	9.27171284e-12
6338	9.257557659e-12
6339	9.23217157e-12
6340	9.178159335e-12
6341	9.091156667e-12
6342	9.024648984e-12
6343	9.000349595e-12
6344	8.983402945e-12
6345	8.960497928e-12
6346	8.93544674e-12
6347	8.897410879e-12
6348	8.884285107e-12
6349	8.829397574e-12
6350	8.77771723e-12
6351	8.756970517e-12
6352	8.720201643e-12
6353	8.68270648e-12
6354	8.653586144e-12
6355	8.643453838e-12
6356	8.587642903e-12
6357	8.571941074e-12
6358	8.530537656e-12
