iter	Passed	Remaining
3404	1925	3729
3405	1926	3728
3406	1926	3728
3407	1926	3727
3408	1927	3726
3409	1927	3725
3410	1928	3724
3411	1928	3724
3412	1929	3723
3413	1929	3722
3414	1930	3721
3415	1930	3720
3416	1930	3720
3417	1931	3719
3418	1931	3718
3419	1932	3717
3420	1932	3717
3421	1933	3716
3422	1933	3715
3423	1934	3714
3424	1934	3714
3425	1935	3713
3426	1935	3712
3427	1936	3711
3428	1936	3710
3429	1937	3710
3430	1937	3710
3431	1938	3709
3432	1939	3710
3433	1940	3709
3434	1940	3708
3435	1941	3708
3436	1941	3707
3437	1941	3706
3438	1942	3705
3439	1942	3705
3440	1943	3704
3441	1943	3703
3442	1944	3702
3443	1944	3701
3444	1945	3701
3445	1945	3700
3446	1946	3699
3447	1946	3698
3448	1946	3697
3449	1947	3697
3450	1947	3696
3451	1948	3695
3452	1948	3694
3453	1949	3694
3454	1949	3693
3455	1950	3692
3456	1950	3691
3457	1951	3691
3458	1951	3690
3459	1952	3690
3460	1953	3690
3461	1953	3689
3462	1954	3688
3463	1954	3687
3464	1955	3687
3465	1955	3686
3466	1956	3685
3467	1956	3685
3468	1957	3684
3469	1957	3684
3470	1958	3683
3471	1958	3682
3472	1959	3682
3473	1959	3681
3474	1960	3680
3475	1960	3680
3476	1961	3679
3477	1961	3679
3478	1962	3678
3479	1962	3677
3480	1963	3676
3481	1963	3675
3482	1964	3675
3483	1964	3674
3484	1965	3673
3485	1965	3673
3486	1966	3672
3487	1967	3672
3488	1967	3671
3489	1967	3670
3490	1968	3670
3491	1968	3669
3492	1969	3668
3493	1969	3667
3494	1970	3667
3495	1970	3666
3496	1971	3665
3497	1971	3664
3498	1972	3664
3499	1972	3663
3500	1973	3662
3501	1973	3661
3502	1974	3661
3503	1974	3660
3504	1974	3659
3505	1975	3659
3506	1975	3658
3507	1976	3657
3508	1976	3656
3509	1977	3655
3510	1977	3655
3511	1978	3654
3512	1978	3653
3513	1979	3652
3514	1979	3652
3515	1980	3652
3516	1981	3652
3517	1982	3651
3518	1982	3651
3519	1983	3650
3520	1983	3649
3521	1984	3649
3522	1984	3648
3523	1984	3647
3524	1985	3646
3525	1985	3646
3526	1986	3645
3527	1986	3644
3528	1987	3643
3529	1987	3643
3530	1988	3642
3531	1988	3641
3532	1988	3640
3533	1989	3639
3534	1989	3639
3535	1990	3638
3536	1990	3637
3537	1991	3636
3538	1991	3636
3539	1992	3635
3540	1992	3634
3541	1993	3634
3542	1994	3634
3543	1995	3634
3544	1996	3634
3545	1996	3634
3546	1997	3633
3547	1997	3633
3548	1998	3632
3549	1999	3632
3550	1999	3631
3551	2000	3630
3552	2000	3630
3553	2001	3629
3554	2001	3628
3555	2001	3627
3556	2002	3627
3557	2002	3626
3558	2003	3625
3559	2003	3624
3560	2004	3624
3561	2004	3623
3562	2005	3622
3563	2005	3621
3564	2006	3621
3565	2006	3620
3566	2007	3620
3567	2008	3619
3568	2008	3619
3569	2009	3618
3570	2009	3618
3571	2010	3617
3572	2010	3616
3573	2011	3615
3574	2011	3615
3575	2011	3614
3576	2012	3613
3577	2012	3612
3578	2013	3612
3579	2013	3611
3580	2014	3610
3581	2014	3609
3582	2015	3609
3583	2015	3608
3584	2016	3607
3585	2016	3607
3586	2017	3606
3587	2017	3605
3588	2018	3604
3589	2018	3604
3590	2019	3603
3591	2019	3602
3592	2019	3601
3593	2020	3601
3594	2020	3600
3595	2021	3599
3596	2021	3599
3597	2022	3598
3598	2023	3598
3599	2023	3598
3600	2024	3597
3601	2024	3596
3602	2025	3595
3603	2025	3595
3604	2026	3594
3605	2026	3593
3606	2027	3593
3607	2027	3592
3608	2027	3591
3609	2028	3590
3610	2028	3589
3611	2029	3589
3612	2029	3588
3613	2030	3587
3614	2030	3586
3615	2031	3585
3616	2031	3585
3617	2031	3584
3618	2032	3583
3619	2032	3582
3620	2033	3582
3621	2033	3581
3622	2034	3580
3623	2034	3580
3624	2035	3579
3625	2036	3579
3626	2036	3578
3627	2037	3578
3628	2037	3577
3629	2038	3576
3630	2038	3576
3631	2039	3575
3632	2039	3575
3633	2040	3574
3634	2041	3573
3635	2041	3573
3636	2041	3572
3637	2042	3571
3638	2043	3571
3639	2043	3570
3640	2043	3569
3641	2044	3568
3642	2044	3568
3643	2045	3567
3644	2045	3566
3645	2046	3565
3646	2046	3565
3647	2047	3564
3648	2047	3563
3649	2048	3562
3650	2048	3562
3651	2048	3561
3652	2049	3560
3653	2050	3560
3654	2050	3560
3655	2051	3560
3656	2052	3559
3657	2052	3558
3658	2053	3558
3659	2053	3557
3660	2054	3556
3661	2054	3555
3662	2055	3555
3663	2055	3554
3664	2055	3553
3665	2056	3552
3666	2056	3552
3667	2057	3551
3668	2057	3550
3669	2058	3549
3670	2058	3549
3671	2059	3548
3672	2059	3547
3673	2060	3547
3674	2060	3546
3675	2061	3545
3676	2061	3545
3677	2061	3544
3678	2062	3543
3679	2062	3542
3680	2063	3541
3681	2063	3541
3682	2064	3540
3683	2065	3540
3684	2065	3540
3685	2066	3539
3686	2066	3538
3687	2067	3537
3688	2067	3537
3689	2068	3536
3690	2068	3536
3691	2069	3535
3692	2069	3534
3693	2070	3534
3694	2070	3533
3695	2071	3532
3696	2071	3531
3697	2072	3531
3698	2072	3530
3699	2072	3529
3700	2073	3528
3701	2073	3528
3702	2074	3527
3703	2074	3526
3704	2075	3526
3705	2075	3525
3706	2076	3524
3707	2076	3524
3708	2077	3523
3709	2077	3522
3710	2078	3521
3711	2078	3521
3712	2079	3521
3713	2080	3520
3714	2080	3520
3715	2081	3519
3716	2081	3518
3717	2082	3518
3718	2082	3517
3719	2083	3517
3720	2083	3516
3721	2084	3515
3722	2084	3515
3723	2085	3514
3724	2085	3513
3725	2086	3512
3726	2086	3511
3727	2087	3511
3728	2087	3510
3729	2087	3509
3730	2088	3509
3731	2088	3508
3732	2089	3507
3733	2089	3506
3734	2090	3505
3735	2090	3505
3736	2091	3504
3737	2091	3504
3738	2092	3503
3739	2092	3503
3740	2093	3502
3741	2094	3502
3742	2094	3501
3743	2095	3501
3744	2095	3500
3745	2096	3499
3746	2096	3499
3747	2097	3498
3748	2097	3497
3749	2098	3496
3750	2098	3496
3751	2099	3495
3752	2099	3494
3753	2100	3494
3754	2100	3493
3755	2101	3492
3756	2101	3492
3757	2102	3491
3758	2102	3490
3759	2102	3490
3760	2103	3489
3761	2103	3488
3762	2104	3487
3763	2104	3487
3764	2105	3486
3765	2105	3485
3766	2106	3484
3767	2106	3484
3768	2107	3483
3769	2107	3483
3770	2108	3482
3771	2109	3482
3772	2109	3481
3773	2110	3481
3774	2110	3480
3775	2111	3479
3776	2111	3479
3777	2112	3478
3778	2112	3477
3779	2113	3476
3780	2113	3476
3781	2113	3475
3782	2114	3474
3783	2114	3474
3784	2115	3473
3785	2115	3472
3786	2116	3472
3787	2116	3471
3788	2117	3470
3789	2118	3470
3790	2118	3469
3791	2118	3468
3792	2119	3468
3793	2119	3467
3794	2120	3466
3795	2120	3466
3796	2121	3465
3797	2122	3465
3798	2124	3467
3799	2124	3466
3800	2125	3465
3801	2125	3465
3802	2126	3464
3803	2126	3463
3804	2126	3462
3805	2127	3462
3806	2127	3461
3807	2128	3460
3808	2128	3459
3809	2129	3459
3810	2129	3458
3811	2130	3457
3812	2130	3456
3813	2130	3456
3814	2131	3455
3815	2131	3454
3816	2132	3454
3817	2132	3453
3818	2133	3452
3819	2133	3451
3820	2134	3451
3821	2134	3450
3822	2135	3449
3823	2135	3449
3824	2136	3448
3825	2136	3448
3826	2137	3447
3827	2138	3447
3828	2138	3446
3829	2139	3446
3830	2139	3445
3831	2140	3444
3832	2140	3444
3833	2141	3443
3834	2141	3443
3835	2142	3442
3836	2142	3441
3837	2143	3441
3838	2143	3440
3839	2144	3440
3840	2145	3439
3841	2145	3438
3842	2145	3438
3843	2146	3437
3844	2147	3436
3845	2147	3436
3846	2148	3435
3847	2148	3435
3848	2149	3434
3849	2149	3433
3850	2149	3432
3851	2150	3432
3852	2150	3431
3853	2151	3431
3854	2152	3430
3855	2152	3430
3856	2153	3429
3857	2153	3428
3858	2154	3428
3859	2154	3427
3860	2155	3426
3861	2155	3426
3862	2156	3425
3863	2156	3424
3864	2157	3424
3865	2157	3423
3866	2158	3422
3867	2158	3422
3868	2159	3421
3869	2159	3420
3870	2159	3419
3871	2160	3419
3872	2160	3418
3873	2161	3417
3874	2161	3417
3875	2162	3416
3876	2162	3415
3877	2163	3414
3878	2163	3414
3879	2164	3413
3880	2164	3412
3881	2165	3412
3882	2166	3412
3883	2166	3412
3884	2167	3411
3885	2167	3410
3886	2168	3410
3887	2168	3409
3888	2169	3408
3889	2169	3407
3890	2170	3407
3891	2170	3406
3892	2171	3405
3893	2171	3404
3894	2171	3404
3895	2172	3403
3896	2172	3402
3897	2173	3402
3898	2173	3401
3899	2174	3400
3900	2174	3399
3901	2175	3399
3902	2175	3398
3903	2176	3398
3904	2176	3397
3905	2177	3396
3906	2177	3396
3907	2178	3395
3908	2179	3396
3909	2180	3396
3910	2181	3396
3911	2182	3395
3912	2182	3395
3913	2183	3394
3914	2183	3393
3915	2183	3393
3916	2184	3392
3917	2184	3391
3918	2185	3390
3919	2185	3390
3920	2186	3389
3921	2186	3388
3922	2187	3388
3923	2187	3387
3924	2188	3386
3925	2188	3386
3926	2189	3385
3927	2189	3384
3928	2189	3383
3929	2190	3383
3930	2190	3382
3931	2191	3381
3932	2191	3381
3933	2192	3380
3934	2193	3380
3935	2193	3379
3936	2194	3379
3937	2195	3379
3938	2195	3378
3939	2196	3377
3940	2196	3377
3941	2197	3376
3942	2197	3375
3943	2198	3375
3944	2198	3374
3945	2198	3373
3946	2199	3372
3947	2199	3372
3948	2200	3371
3949	2200	3370
3950	2201	3370
3951	2201	3369
3952	2202	3368
3953	2202	3367
3954	2203	3367
3955	2203	3366
3956	2203	3365
3957	2204	3365
3958	2204	3364
3959	2205	3363
3960	2206	3363
3961	2206	3362
3962	2207	3362
3963	2207	3361
3964	2208	3361
3965	2209	3360
3966	2209	3360
3967	2209	3359
3968	2210	3358
3969	2210	3358
3970	2211	3357
3971	2211	3356
3972	2212	3355
3973	2212	3355
3974	2213	3354
3975	2213	3353
3976	2214	3353
3977	2214	3352
3978	2214	3351
3979	2215	3350
3980	2215	3350
3981	2216	3349
3982	2216	3348
3983	2217	3348
3984	2217	3347
3985	2218	3346
3986	2218	3346
3987	2219	3345
3988	2219	3344
3989	2220	3344
3990	2220	3343
3991	2221	3342
3992	2221	3342
3993	2222	3341
3994	2223	3341
3995	2223	3341
3996	2224	3340
3997	2224	3339
3998	2225	3339
3999	2225	3338
4000	2226	3337
4001	2226	3337
4002	2227	3336
4003	2227	3336
4004	2228	3335
4005	2228	3334
4006	2229	3333
4007	2229	3333
4008	2230	3332
4009	2230	3331
4010	2230	3330
4011	2231	3330
4012	2231	3329
4013	2232	3328
4014	2232	3327
4015	2233	3327
4016	2233	3326
4017	2233	3325
4018	2234	3325
4019	2234	3324
4020	2235	3323
4021	2236	3323
4022	2236	3323
4023	2237	3322
4024	2237	3321
4025	2238	3320
4026	2238	3320
4027	2238	3319
4028	2239	3318
4029	2239	3318
4030	2240	3317
4031	2240	3316
4032	2241	3316
4033	2241	3315
4034	2242	3314
4035	2242	3314
4036	2243	3313
4037	2243	3312
4038	2244	3312
4039	2244	3311
4040	2245	3311
4041	2245	3310
4042	2246	3309
4043	2246	3308
4044	2247	3308
4045	2247	3307
4046	2248	3306
4047	2248	3306
4048	2248	3305
4049	2249	3304
4050	2250	3304
4051	2250	3304
4052	2251	3303
4053	2252	3303
4054	2252	3302
4055	2253	3301
4056	2253	3301
4057	2253	3300
4058	2254	3299
4059	2254	3298
4060	2255	3298
4061	2255	3297
4062	2256	3296
4063	2256	3296
4064	2257	3295
4065	2257	3294
4066	2258	3294
4067	2258	3293
4068	2259	3292
4069	2259	3292
4070	2259	3291
4071	2260	3290
4072	2260	3289
4073	2261	3289
4074	2261	3288
4075	2262	3287
4076	2262	3287
4077	2263	3286
4078	2263	3285
4079	2263	3284
4080	2264	3284
4081	2265	3284
4082	2265	3283
4083	2266	3283
4084	2266	3282
4085	2267	3281
4086	2268	3281
4087	2268	3280
4088	2269	3280
4089	2269	3279
4090	2270	3278
4091	2270	3278
4092	2271	3277
4093	2271	3277
4094	2272	3276
4095	2272	3275
4096	2273	3275
4097	2273	3274
4098	2274	3274
4099	2274	3273
4100	2275	3272
4101	2275	3272
4102	2276	3271
4103	2276	3271
4104	2277	3270
4105	2277	3269
4106	2278	3269
4107	2279	3268
4108	2279	3268
4109	2280	3267
4110	2280	3267
4111	2281	3266
4112	2281	3265
4113	2282	3265
4114	2282	3264
4115	2283	3263
4116	2283	3263
4117	2284	3262
4118	2284	3262
4119	2285	3261
4120	2285	3260
4121	2285	3259
4122	2286	3259
4123	2287	3258
4124	2287	3257
4125	2288	3257
4126	2288	3256
4127	2289	3256
4128	2289	3255
4129	2290	3254
4130	2290	3254
4131	2291	3253
4132	2291	3253
4133	2292	3252
4134	2292	3251
4135	2293	3251
4136	2294	3251
4137	2295	3251
4138	2295	3251
4139	2296	3250
4140	2296	3249
4141	2297	3249
4142	2297	3248
4143	2298	3247
4144	2298	3247
4145	2299	3246
4146	2299	3245
4147	2300	3245
4148	2300	3244
4149	2301	3243
4150	2301	3243
4151	2302	3242
4152	2302	3241
4153	2302	3240
4154	2303	3240
4155	2303	3239
4156	2304	3239
4157	2304	3238
4158	2305	3237
4159	2305	3237
4160	2306	3236
4161	2307	3236
4162	2308	3236
4163	2308	3236
4164	2309	3235
4165	2310	3235
4166	2310	3234
4167	2311	3234
4168	2312	3233
4169	2312	3233
4170	2313	3232
4171	2313	3231
4172	2314	3231
4173	2323	3243
4174	2324	3243
4175	2325	3242
4176	2325	3242
4177	2326	3241
4178	2326	3240
4179	2327	3240
4180	2328	3240
4181	2328	3239
4182	2329	3239
4183	2329	3238
4184	2330	3237
4185	2330	3237
4186	2331	3236
4187	2331	3235
4188	2332	3235
4189	2332	3234
4190	2333	3233
4191	2333	3233
4192	2334	3232
4193	2334	3231
4194	2335	3231
4195	2335	3230
4196	2335	3229
4197	2336	3229
4198	2337	3229
4199	2338	3228
4200	2338	3228
4201	2339	3227
4202	2339	3226
4203	2339	3226
4204	2340	3225
4205	2340	3224
4206	2341	3224
4207	2341	3223
4208	2342	3222
4209	2342	3222
4210	2343	3221
4211	2343	3220
4212	2344	3220
4213	2344	3219
4214	2345	3219
4215	2345	3218
4216	2346	3217
4217	2346	3216
4218	2347	3216
4219	2347	3215
4220	2348	3214
4221	2348	3214
4222	2349	3213
4223	2349	3212
4224	2349	3212
4225	2350	3211
4226	2353	3213
4227	2353	3213
4228	2354	3213
4229	2355	3212
4230	2355	3212
4231	2356	3211
4232	2356	3210
4233	2357	3210
4234	2357	3209
4235	2358	3208
4236	2358	3208
4237	2359	3207
4238	2359	3206
4239	2360	3206
4240	2360	3205
4241	2361	3204
4242	2361	3204
4243	2362	3203
4244	2362	3202
4245	2362	3202
4246	2363	3201
4247	2363	3200
4248	2364	3200
4249	2364	3199
4250	2365	3199
4251	2366	3198
4252	2366	3198
4253	2367	3197
4254	2368	3197
4255	2368	3196
4256	2368	3195
4257	2369	3195
4258	2369	3194
4259	2370	3193
4260	2370	3193
4261	2371	3192
4262	2371	3191
4263	2372	3190
4264	2372	3190
4265	2372	3189
4266	2373	3188
4267	2373	3188
4268	2374	3187
4269	2374	3186
4270	2375	3185
4271	2375	3185
4272	2376	3184
4273	2376	3183
4274	2376	3183
4275	2377	3182
4276	2377	3181
4277	2378	3181
4278	2379	3180
4279	2379	3180
4280	2380	3180
4281	2381	3179
4282	2381	3179
4283	2382	3178
4284	2382	3177
4285	2383	3177
4286	2383	3176
4287	2383	3175
4288	2384	3174
4289	2384	3174
4290	2385	3173
4291	2385	3172
4292	2386	3171
4293	2386	3171
4294	2386	3170
4295	2387	3169
4296	2387	3169
4297	2388	3168
4298	2388	3167
4299	2389	3167
4300	2389	3166
4301	2390	3165
4302	2390	3164
4303	2391	3164
4304	2391	3163
4305	2392	3163
4306	2392	3162
4307	2392	3161
4308	2393	3161
4309	2394	3160
4310	2394	3160
4311	2395	3160
4312	2396	3159
4313	2396	3158
4314	2397	3158
4315	2397	3157
4316	2397	3156
4317	2398	3155
4318	2398	3155
4319	2399	3154
4320	2399	3153
4321	2400	3152
4322	2400	3152
4323	2400	3151
4324	2401	3150
4325	2401	3150
4326	2402	3149
4327	2402	3149
4328	2403	3148
4329	2403	3147
4330	2404	3147
4331	2404	3146
4332	2405	3145
4333	2405	3145
4334	2406	3144
4335	2406	3143
4336	2407	3143
4337	2407	3142
4338	2408	3142
4339	2408	3141
4340	2409	3141
4341	2410	3140
4342	2410	3139
4343	2411	3139
4344	2411	3138
4345	2412	3138
4346	2412	3137
4347	2413	3136
4348	2413	3136
4349	2414	3135
4350	2414	3134
4351	2415	3134
4352	2415	3133
4353	2415	3132
4354	2416	3132
4355	2416	3131
4356	2417	3130
4357	2417	3130
4358	2418	3129
4359	2418	3128
4360	2419	3127
4361	2419	3127
4362	2420	3126
4363	2420	3125
4364	2420	3125
4365	2421	3124
4366	2421	3123
4367	2422	3123
4368	2423	3122
4369	2423	3122
4370	2424	3121
4371	2424	3121
4372	2425	3120
4373	2425	3120
4374	2426	3119
4375	2426	3118
4376	2427	3118
4377	2427	3117
4378	2428	3116
4379	2428	3116
4380	2429	3115
4381	2429	3114
4382	2430	3114
4383	2430	3113
4384	2430	3112
4385	2431	3112
4386	2431	3111
4387	2432	3110
4388	2432	3110
4389	2433	3109
4390	2433	3108
4391	2434	3108
4392	2434	3107
4393	2435	3106
4394	2435	3106
4395	2435	3105
4396	2436	3104
4397	2437	3104
4398	2437	3103
4399	2438	3103
4400	2438	3102
4401	2439	3102
4402	2439	3101
4403	2440	3100
4404	2440	3099
4405	2441	3099
4406	2441	3098
4407	2442	3098
4408	2442	3097
4409	2443	3096
4410	2443	3096
4411	2444	3095
4412	2444	3095
4413	2445	3094
4414	2446	3094
4415	2446	3093
4416	2446	3092
4417	2447	3092
4418	2447	3091
4419	2448	3090
4420	2448	3090
4421	2449	3089
4422	2449	3088
4423	2450	3088
4424	2450	3087
4425	2451	3086
4426	2451	3086
4427	2452	3086
4428	2452	3085
4429	2453	3084
4430	2453	3083
4431	2454	3083
4432	2454	3082
4433	2455	3081
4434	2455	3081
4435	2456	3080
4436	2456	3080
4437	2457	3079
4438	2457	3078
4439	2458	3078
4440	2458	3077
4441	2458	3076
4442	2459	3076
4443	2459	3075
4444	2460	3074
4445	2460	3074
4446	2461	3073
4447	2461	3072
4448	2462	3072
4449	2462	3071
4450	2463	3071
4451	2463	3070
4452	2464	3069
4453	2464	3069
4454	2466	3069
4455	2467	3069
4456	2467	3068
4457	2468	3068
4458	2469	3068
4459	2469	3067
4460	2470	3067
4461	2470	3066
4462	2471	3065
4463	2471	3065
4464	2472	3064
4465	2472	3063
4466	2473	3063
4467	2473	3062
4468	2474	3062
4469	2474	3061
4470	2475	3060
4471	2475	3059
4472	2475	3059
4473	2476	3058
4474	2476	3058
4475	2477	3057
4476	2477	3056
4477	2478	3056
4478	2478	3055
4479	2479	3055
4480	2480	3054
4481	2481	3054
4482	2481	3054
4483	2482	3053
4484	2482	3053
4485	2483	3052
4486	2484	3052
4487	2484	3051
4488	2485	3051
4489	2485	3050
4490	2486	3050
4491	2486	3049
4492	2487	3048
4493	2487	3048
4494	2488	3047
4495	2489	3047
4496	2489	3046
4497	2490	3045
4498	2490	3045
4499	2491	3044
4500	2491	3044
4501	2492	3043
4502	2492	3042
4503	2493	3042
4504	2493	3041
4505	2494	3041
4506	2495	3041
4507	2495	3040
4508	2496	3039
4509	2496	3039
4510	2497	3038
4511	2497	3038
4512	2498	3037
4513	2498	3036
4514	2499	3036
4515	2499	3035
4516	2500	3034
4517	2500	3034
4518	2501	3033
4519	2501	3033
4520	2502	3032
4521	2502	3031
4522	2503	3031
4523	2503	3030
4524	2503	3029
4525	2504	3028
4526	2504	3028
4527	2505	3027
4528	2505	3026
4529	2506	3026
4530	2506	3025
4531	2507	3024
4532	2507	3024
4533	2508	3023
4534	2509	3023
4535	2510	3023
4536	2510	3023
4537	2511	3022
4538	2511	3021
4539	2512	3021
4540	2512	3020
4541	2513	3020
4542	2513	3019
4543	2514	3018
4544	2514	3018
4545	2515	3017
4546	2515	3016
4547	2516	3016
4548	2516	3015
4549	2517	3014
4550	2517	3014
4551	2517	3013
4552	2518	3012
4553	2518	3012
4554	2519	3011
4555	2519	3010
4556	2520	3010
4557	2520	3009
4558	2521	3008
4559	2521	3008
4560	2522	3007
4561	2523	3008
4562	2524	3008
4563	2525	3007
4564	2525	3007
4565	2526	3006
4566	2526	3005
4567	2527	3005
4568	2527	3004
4569	2527	3003
4570	2528	3003
4571	2528	3002
4572	2529	3001
4573	2529	3000
4574	2530	3000
4575	2530	2999
4576	2531	2998
4577	2531	2998
4578	2531	2997
4579	2532	2996
4580	2532	2996
4581	2533	2995
4582	2533	2994
4583	2534	2994
4584	2534	2993
4585	2535	2992
4586	2535	2992
4587	2536	2991
4588	2537	2991
4589	2537	2991
4590	2538	2990
4591	2538	2990
4592	2539	2989
4593	2539	2988
4594	2540	2988
4595	2540	2987
4596	2541	2986
4597	2541	2986
4598	2542	2985
4599	2542	2984
4600	2543	2984
4601	2543	2983
4602	2543	2982
4603	2544	2982
4604	2544	2981
4605	2545	2980
4606	2545	2980
4607	2546	2979
4608	2546	2978
4609	2547	2978
4610	2547	2977
4611	2548	2976
4612	2548	2976
4613	2549	2975
4614	2549	2974
4615	2550	2974
4616	2550	2974
4617	2551	2973
4618	2552	2973
4619	2552	2972
4620	2553	2972
4621	2553	2971
4622	2554	2970
4623	2554	2970
4624	2555	2969
4625	2555	2968
4626	2556	2968
4627	2556	2967
4628	2556	2966
4629	2557	2966
4630	2557	2965
4631	2558	2964
4632	2558	2964
4633	2559	2963
4634	2559	2962
4635	2560	2962
4636	2560	2961
4637	2561	2960
4638	2561	2960
4639	2561	2959
4640	2562	2958
4641	2562	2957
4642	2563	2957
4643	2563	2956
4644	2564	2956
4645	2564	2955
4646	2565	2955
4647	2566	2955
4648	2567	2955
4649	2568	2954
4650	2568	2953
4651	2568	2953
4652	2569	2952
4653	2569	2952
4654	2570	2951
4655	2570	2950
4656	2571	2950
4657	2571	2949
4658	2572	2948
4659	2572	2948
4660	2573	2947
4661	2573	2947
4662	2574	2946
4663	2574	2945
4664	2575	2945
4665	2575	2944
4666	2576	2943
4667	2576	2943
4668	2577	2942
4669	2577	2942
4670	2578	2941
4671	2578	2941
4672	2579	2940
4673	2580	2940
4674	2580	2939
4675	2581	2939
4676	2581	2938
4677	2582	2938
4678	2582	2937
4679	2583	2936
4680	2583	2936
4681	2584	2935
4682	2584	2934
4683	2585	2934
4684	2585	2933
4685	2586	2933
4686	2587	2932
4687	2587	2931
4688	2588	2931
4689	2588	2930
4690	2589	2930
4691	2589	2929
4692	2590	2928
4693	2590	2928
4694	2591	2927
4695	2591	2927
4696	2592	2926
4697	2592	2925
4698	2593	2925
4699	2593	2924
4700	2594	2924
4701	2595	2924
4702	2595	2923
4703	2596	2923
4704	2596	2922
4705	2597	2921
4706	2597	2921
4707	2598	2920
4708	2598	2920
4709	2599	2919
4710	2599	2918
4711	2600	2918
4712	2600	2917
4713	2601	2917
4714	2601	2916
4715	2602	2915
4716	2602	2915
4717	2603	2914
4718	2603	2914
4719	2604	2913
4720	2604	2912
4721	2605	2912
4722	2605	2911
4723	2606	2910
4724	2606	2910
4725	2607	2909
4726	2607	2908
4727	2608	2908
4728	2608	2907
4729	2609	2907
4730	2609	2906
4731	2610	2906
4732	2610	2905
4733	2611	2904
4734	2611	2904
4735	2612	2903
4736	2612	2902
4737	2613	2902
4738	2614	2901
4739	2614	2901
4740	2615	2900
4741	2615	2900
4742	2616	2899
4743	2616	2899
4744	2617	2898
4745	2617	2897
4746	2618	2897
4747	2618	2896
4748	2619	2895
4749	2619	2895
4750	2619	2894
4751	2620	2893
4752	2620	2893
4753	2621	2892
4754	2621	2891
4755	2622	2891
4756	2623	2891
4757	2623	2890
4758	2624	2889
4759	2624	2889
4760	2624	2888
4761	2625	2887
4762	2625	2887
4763	2626	2886
4764	2626	2886
4765	2627	2885
4766	2627	2884
4767	2628	2884
4768	2628	2883
4769	2629	2882
4770	2629	2881
4771	2629	2881
4772	2630	2880
4773	2630	2879
4774	2631	2879
4775	2631	2878
4776	2632	2877
4777	2632	2877
4778	2633	2876
4779	2633	2875
4780	2634	2875
4781	2634	2874
4782	2634	2874
4783	2635	2873
4784	2635	2872
4785	2636	2872
4786	2637	2871
4787	2637	2871
4788	2638	2871
4789	2638	2870
4790	2639	2869
4791	2640	2869
4792	2640	2869
4793	2641	2868
4794	2642	2867
4795	2642	2867
4796	2643	2866
4797	2643	2866
4798	2643	2865
4799	2644	2864
4800	2644	2864
4801	2645	2863
4802	2645	2862
4803	2646	2862
4804	2646	2861
4805	2647	2860
4806	2647	2860
4807	2647	2859
4808	2648	2858
4809	2648	2857
4810	2649	2857
4811	2649	2856
4812	2650	2856
4813	2650	2855
4814	2651	2854
4815	2651	2854
4816	2652	2853
4817	2652	2853
4818	2653	2852
4819	2653	2852
4820	2654	2851
4821	2654	2850
4822	2655	2850
4823	2656	2849
4824	2656	2849
4825	2657	2848
4826	2657	2848
4827	2658	2847
4828	2658	2846
4829	2659	2846
4830	2659	2845
4831	2660	2845
4832	2660	2844
4833	2661	2843
4834	2661	2843
4835	2662	2842
4836	2662	2841
4837	2662	2841
4838	2663	2840
4839	2663	2839
4840	2664	2839
4841	2664	2838
4842	2665	2838
4843	2666	2838
4844	2667	2837
4845	2667	2837
4846	2668	2836
4847	2668	2835
4848	2669	2835
4849	2669	2834
4850	2670	2834
4851	2670	2833
4852	2670	2832
4853	2671	2832
4854	2671	2831
4855	2672	2830
4856	2672	2830
4857	2673	2829
4858	2673	2828
4859	2674	2828
4860	2674	2827
4861	2675	2827
4862	2675	2826
4863	2676	2825
4864	2676	2825
4865	2677	2824
4866	2677	2824
4867	2678	2823
4868	2678	2822
4869	2679	2822
4870	2681	2823
4871	2681	2822
4872	2682	2822
4873	2682	2821
4874	2683	2820
4875	2683	2820
4876	2684	2819
4877	2685	2819
4878	2685	2818
4879	2686	2818
4880	2686	2817
4881	2687	2817
4882	2687	2816
4883	2688	2815
4884	2688	2815
4885	2689	2814
4886	2689	2814
4887	2690	2813
4888	2690	2813
4889	2691	2812
4890	2691	2811
4891	2692	2811
4892	2693	2810
4893	2693	2810
4894	2694	2810
4895	2695	2809
4896	2696	2809
4897	2696	2809
4898	2697	2808
4899	2697	2808
4900	2698	2807
4901	2698	2806
4902	2699	2806
4903	2700	2805
4904	2700	2805
4905	2701	2804
4906	2702	2804
4907	2702	2804
4908	2703	2803
4909	2703	2803
4910	2704	2802
4911	2705	2802
4912	2705	2801
4913	2706	2801
4914	2707	2800
4915	2708	2800
4916	2708	2800
4917	2709	2799
4918	2709	2798
4919	2710	2798
4920	2710	2797
4921	2711	2797
4922	2711	2796
4923	2712	2795
4924	2712	2795
4925	2713	2794
4926	2713	2793
4927	2714	2793
4928	2714	2792
4929	2714	2792
4930	2715	2791
4931	2715	2790
4932	2716	2790
4933	2716	2789
4934	2717	2788
4935	2717	2788
4936	2718	2787
4937	2718	2786
4938	2719	2786
4939	2719	2785
4940	2720	2785
4941	2720	2784
4942	2721	2784
4943	2722	2783
4944	2722	2783
4945	2723	2782
4946	2723	2781
4947	2724	2781
4948	2724	2780
4949	2725	2780
4950	2725	2779
4951	2726	2778
4952	2726	2778
4953	2727	2777
4954	2727	2777
4955	2728	2776
4956	2728	2775
4957	2728	2775
