future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,^GSPC_Close,^GSPC_Volume,EURUSD=X_Close,BA_Open,BA_High,BA_Low,BA_Close,BA_Volume,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,vwap_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,daily_variation,high_close_pressure,low_open_pressure,low_norm,close_norm,high_norm,open_norm
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-12,3534.219970703125,3435760000.0,1.181683897972107,167.75,169.1999969482422,165.9499969482422,167.35000610351562,12176600.0,0.0,0.0,0.0,0.0,0.5280056265980313,0.6410715993188549,0.7311724538326599,163.25426431343348,0.06728318141853212,0.00011954267963698584,-0.022744981753057836,0.007617853126235197,0.012022987788389727,0.016282530158324704,0.0361909376166647,0.053054743181425223,0.043570105832767325,0.019374068554396422,0.0110282613694579,-0.010730271545501118,1.016512479145005,1.0250881152005848,1.0364200755172523,1.0275382435213767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-13,3511.929931640625,3611100000.0,1.1816140413284302,165.36000061035156,165.52999877929688,162.08999633789062,162.13999938964844,15182600.0,0.0,0.0,0.0,0.0,0.4711740873729866,0.6117336899551528,0.5605762567394249,163.69842835067482,0.07249640987463125,-0.031627308333683324,0.016165523394886527,-0.00896430568098694,-0.008291704191497828,-0.006326891629163001,0.043936110375025095,0.05155213425670624,0.03203742827310485,0.020803110962197863,0.02050072192268862,-0.019775062048809855,0.9901744199441023,0.9904798782937126,1.0111886867032007,1.0101502028847664
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-14,3488.669921875,3858510000.0,1.1742188930511477,162.6999969482422,165.1699981689453,162.49000549316406,163.24000549316406,10505500.0,0.0,0.0,0.0,0.0,0.483807027877584,0.581811808153456,0.5772137157351422,164.95489807321036,0.1176994322644032,0.006761388393238477,-0.008357499258408119,-0.012298413845061695,-0.025523012680197965,-0.006645172084059681,0.020043774520724256,0.03668711960426663,0.03002190308119701,0.01647198971143069,0.011862278500196995,-0.001290666619649213,0.9850571725432953,0.9896038699057897,1.0013039933839338,0.9863301960032287
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-15,3483.340087890625,3724550000.0,1.1743981838226318,161.00999450683594,164.5399932861328,158.72999572753906,164.24000549316406,13226800.0,0.0,0.0,0.0,0.0,0.49560353265604734,0.5748729683024241,0.32739210731741814,165.88775157313842,0.05261812970645583,0.006107261968185007,-0.022635173246623452,-0.0218014961341213,-0.019833626262331094,-0.0015289235142130764,0.01053663811164185,0.02987924652575913,0.036940929095536035,0.03608470130310499,0.0018631625563841226,-0.014160604043745086,0.9568518122783553,0.9900671022161158,0.9918754804123595,0.9705960384654926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16,3483.81005859375,4688030000.0,1.1707134246826172,171.22000122070312,173.4199981689453,167.27000427246094,167.35000610351562,31780600.0,0.0,0.0,0.0,0.0,0.5314650307735659,0.5753538887822165,0.5121811906206056,166.38709232103284,0.007646942789372393,0.01875865797225984,0.00011954267963698584,-0.004352603301796876,0.03781391556755498,0.0001349104566301662,0.0019164533875191125,0.039637969848760335,0.048321416499994996,0.03591866518302972,0.03545141935611511,-0.023069716855980096,1.0053063728628935,1.0057871903947027,1.0422683379450068,1.0290461767932426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-19,3426.919921875,4091080000.0,1.171550154685974,169.08999633789062,170.83999633789062,166.11000061035156,167.11000061035156,16519600.0,0.0,0.0,0.0,0.0,0.5283431389159354,0.5014105741435145,0.49792061622653727,166.6300865487505,0.021454733348940325,-0.0014351822612095333,-0.0014351822612095333,-0.02418016401426737,0.06655515892632025,-0.01646466351494169,-0.030830740285747282,0.005360197330917416,0.04349531701235243,0.02797324401194714,0.02205923359348506,-0.0176237257796385,0.9968787993262742,1.0028801164996133,1.0252650039157751,1.0147626988624316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-20,3443.1201171875,3917850000.0,1.176885962486267,168.2899932861328,169.2899932861328,166.17999267578125,167.24000549316406,12319900.0,0.0,0.0,0.0,0.0,0.5299538100051141,0.520316024559351,0.5056452073535932,166.64877710820932,0.011981187535657472,0.0007776574666724656,0.030969783539146256,0.047135306934032783,0.06445881195530934,0.004716195320000338,-0.019787653336583944,0.02414845703844115,0.037748495933975335,0.018480009117736583,0.012181281566060114,-0.012537885165662002,0.9971869914645478,1.0035477511159343,1.0158489982570258,1.0098483541637862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-21,3435.56005859375,4103960000.0,1.1829839944839478,166.44000244140625,167.6300048828125,163.82000732421875,163.86000061035156,11450600.0,0.0,0.0,0.0,0.0,0.4837047018124727,0.5105862522679749,0.3048130911873476,166.3628392894606,-0.023829381540901348,-0.02041753089585363,0.003790864250054149,-0.00456663500835397,0.08054127702148328,-0.002198114011569885,-0.015340595264094148,0.004703179256630108,0.05955772083678035,0.022891116935275378,0.022650830432354354,-0.01574137874763518,0.9847151444631365,0.9849555424168118,1.007616878858067,1.0004638244470654
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-22,3453.489990234375,4172060000.0,1.1853959560394287,164.6999969482422,169.6300048828125,164.10000610351562,169.07000732421875,14238200.0,0.0,0.0,0.0,0.0,0.5490348921550776,0.5328956351123868,0.6143797071727181,166.40604032912452,0.005890084973697018,0.0313004652309985,0.02898406751286764,0.006348894266244187,0.1463638239404581,0.005205354003491536,-0.008606317746389536,0.0019303203652523138,0.061780069285642725,0.0335761923604328,0.0034001066725564792,-0.0036429317294712073,0.9861421242819796,1.0160088359162043,1.0193740837009972,0.9897477076102043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-23,3465.389892578125,3651600000.0,1.1815024614334106,169.99000549316406,170.25999450683594,166.0500030517578,167.36000061035156,10024200.0,0.0,0.0,0.0,0.0,0.5255300404374549,0.5476340489700842,0.5127750412295518,166.17891710220198,-0.02242988555105843,-0.010165689146006684,5.972039460111489e-05,0.00017926307423810073,0.0700988958939206,0.003439838320389299,-0.005301389882630403,-0.0033849364951112904,0.04936946838184397,0.024766111647942884,0.017059790592223935,-0.0231778476033092,0.9992242454536824,1.0071073005453706,1.0245583343290416,1.0229336455996896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-26,3400.969970703125,4002210000.0,1.184848070144653,164.9499969482422,165.5,159.0500030517578,160.8300018310547,16151100.0,0.0,0.0,0.0,0.0,0.44685697393263574,0.4625485375168612,0.14295478247140406,166.15118690900874,0.008085800421266548,-0.03979926663090794,-0.03830436397509729,-0.03973954623630682,-0.032121693110071625,-0.018764472985321135,-0.0076011993530098465,-0.03843193963875713,0.014622803542668095,0.03910274063397564,0.028311599001791185,-0.03576837833065052,0.9572607094215955,0.9679738364982722,0.9960807568027464,0.9927705002707903
