,future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,EURUSD=X_Close,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,target_1,target_5,target_10,target_20,minmax_^GSPC_Volume,minmax_NFLX_Volume,minmax_daily_variation,minmax_high_close_pressure,minmax_low_open_pressure,minmax_low_norm,minmax_close_norm,minmax_high_norm,minmax_open_norm
10,0.3677496323982874,0.982842214902242,0.8689015905062357,0.2783788233995437,0.1695190862666666,0.6419761653989553,0.5636733333333334,0.0664625966757334,0.2434828307799582,0.1979559248171249,0.1669326061269689,0.6315190667631643,0.5543220714020729,0.1477352851421765,0.554649311199688,0.4803149260691802,0.0423203070561736,0.1882749350100904,0.1369742197887102,2023-09-15,1.0637166500091553,0.1693004507576055,0.4509245814307354,0.3942331741370149,0.1225231539516581,0.3405567856483522,0.4731617534279899,0.0326943379510192,-0.0505190528644811,-0.0089036311088026,-0.10933303135198,-0.1027168316283821,-0.0189407544527364,-0.012234145842493,-0.0016099157161608,-0.0145997550824503,0.0182793277965078,-0.0064195346616449,-0.0441140206638985,-0.0499496914793633,-0.1097537122909519,0.63189021603229,0.05922393817425094,0.12019170783151895,0.21079629172104813,0.888330247204543,0.42289356188470695,0.36582793365125665,0.3043149781641241,0.360099102180369
11,0.3881316304206848,0.9700753450393677,0.8027192711830139,0.2689998984336853,0.01635883225,0.7109879717463627,0.18619,0.001109918699189,0.2869805166214912,0.0579382149839401,0.0231041945779773,0.6894465929350188,0.1849918567460775,0.0705483725992695,0.5639148278236632,0.1516028850835561,0.0041130203224126,0.1831231806254218,0.0500459170955419,2023-09-18,1.0668259859085083,0.1153428834348734,0.2991808814196912,0.2620220285021629,0.079094039347792,0.3314891740880868,0.4782557115212525,0.0295807331540227,-0.0827693600925257,-0.0064195346616449,-0.1215173037309877,-0.1091363662900271,-0.0346121199058773,0.0007210276941744,-0.0075898395201221,-0.0138787273882758,0.0121447206308822,0.0045535578216906,-0.0246419201845382,-0.0363263456448521,-0.0889863679295626,0.17590803452453793,0.025870493859590026,0.07213718265432534,0.13963914156411006,0.9450008340649372,0.4184371647632861,0.36089751788913116,0.28107835199947484,0.3344989801495233
12,0.3492017984390259,0.982317547003428,0.7898384133974711,0.3970060149828593,-0.0944782693333333,0.5709559917449951,0.4278666666666667,-0.0799126908471381,0.192894325853318,0.1466352143327395,-0.0899453622884491,0.5584453538224494,0.423817746758461,-0.0353789947492134,0.4127890335456025,0.3921978745539983,-0.0478811085664725,0.2274447102998052,0.1666250712037086,2023-09-19,1.0692671537399292,0.0865389497796397,0.2974392460974871,0.2565359711167957,0.115396224312347,0.3448029646769452,0.4638418658435473,0.0941457445853046,-0.0885039225902314,0.0045535578216906,-0.0927139739010165,-0.1243907573783715,-0.0419399979684236,-0.0021533273615332,-0.004030997858651,-0.0118290569284269,0.0127727243158943,-0.0253049270023639,-0.0437235468460839,-0.0503373275681209,-0.1077752571116459,0.23076253376638137,0.021117287394502512,0.09310822167243324,0.056289209524533264,0.9505474194382726,0.41540536937322203,0.384270645774071,0.28570349318867727,0.3292665108039685
13,0.3906546235084533,0.9610036412874856,0.7505561908086141,0.3837454617023468,-0.3214289786666667,0.8269075903420647,-0.0753833333333333,-0.1449341585328321,0.3242981307781272,-0.0314332238569855,-0.3160992207569505,0.7959325410739005,-0.0736543083488941,-0.2707664768283243,0.6235317562498798,-0.0511757155656814,-0.1242337075050218,0.3153570789933722,-0.0240898298780123,2023-09-20,1.0682048797607422,0.0493102494627698,0.1353930039893519,0.1005298546186247,0.055677847203446,0.3084213674602178,0.4063606903989017,0.0026732902138006,-0.1092510737940215,-0.0253049270023639,-0.0649914422584325,-0.1431664744268879,-0.1014569739784825,-0.0094392042062914,-0.0147110641824763,-0.0142722466432871,-0.0076508106011878,-0.0055811526470836,-0.0228052969011853,-0.0246343539932647,-0.1096264737327699,0.1937095982374977,0.019526072234506663,0.16138027930895957,0.3207114654689958,0.7935189541230627,0.4017734464277285,0.334669455388541,0.29844501360897135,0.37291589902579947
14,0.3719936096005969,0.9712390104929606,0.8072151409255134,0.2799989986750815,-0.1933434292222222,0.526432178914547,0.2246,-0.0779331094860616,0.1893680823699155,0.0743129960265424,-0.1852090998080846,0.5098472873935104,0.2215584833542505,-0.1443967822035953,0.4061621965834678,0.1874069614781273,-0.0618501547795565,0.1725644066773876,0.0389348284909294,2023-09-21,1.065303087234497,0.0619159896367987,0.1820655569798921,0.1497241252859999,0.0498830267962535,0.3009936771569343,0.3301617361570967,0.0104238252388175,-0.1266936672904126,-0.0055811526470836,-0.0416556875982045,-0.1428526948378552,-0.0576080770546019,-0.0165369183184882,-0.0396425680346315,-0.0275927318460418,-0.0106383749356684,-0.0113619641744966,-0.0204869922080597,-0.0305544758793745,0.0448466728112935,0.2365013071247367,0.03225352251281791,0.17843978113754752,0.33115661887493225,0.940227030454802,0.40596868318212564,0.34224541972562816,0.3076871842614559,0.3230247157978048
15,0.3867879400961101,0.958452609181404,0.7057079911231995,0.312805651128292,-0.0399487063999999,0.6268879011273385,0.31106,-0.0365526392485481,0.2595677610070995,0.1042578597271442,-0.0400059692763547,0.6008529017582299,0.2992153978279233,-0.0244738184900161,0.4279725610644791,0.2368783024528622,-0.013205618471864,0.1958184929315524,0.0937083668361603,2023-09-22,1.0661548376083374,0.1090909938285651,0.2866874434365994,0.2134590150091084,0.0921070804319495,0.2860195385032607,0.321231047067905,0.0193103167990896,-0.1365599860357869,-0.0113619641744966,-0.0441140206638985,-0.1534470520158786,-0.0910862488607371,-0.0022982374027602,-0.0297066595948987,-0.0313165753110595,-0.0196321133987247,0.0130525658177154,-0.0058356708154647,0.004465967047281,0.0541905291457638,0.1986817507974549,0.01821040527538545,0.10604950308339056,0.2000341778682371,0.87063588690783,0.3919640271605469,0.3334483168102347,0.2664023064347525,0.33358617731459583
16,0.2977983065777355,0.9623524612850614,0.7751948303646512,0.3004890878995259,-0.1770910641666666,0.3837710287835862,0.1911888888888888,-0.0516620234066503,0.1291760707852632,0.0239800310500793,-0.1691727635914143,0.3681211091651184,0.1858487361629803,-0.1170816465614931,0.2731939832758275,0.1855056286096572,-0.0727362826966142,0.1386638769779898,0.0534997069325711,2023-09-25,1.0648492574691772,0.0338313594762307,0.1282656939122281,0.1138726551079972,0.0398091004046489,0.3274485891608587,0.3541277633935537,0.0881829365729403,-0.142373196767373,0.0130525658177154,-0.0246419201845382,-0.146159223915526,-0.0829012699852933,0.004014994203807,-0.0264126930852661,-0.0340025326053883,-0.0218621977891135,-0.014528068839855,-0.0116844254603138,0.0029841719558953,0.055696291687548,0.18007003576757605,0.01869867063133089,0.0564850809998878,0.0517765188555549,0.9590583187163937,0.43541930242420834,0.3919787874128864,0.29296004529570174,0.3473350508192925
17,0.3088345030943553,0.9450253778033786,0.8645957443449233,0.2474437206983566,-0.1058153719444444,0.6148583887972765,0.1971666666666666,-0.0251452370143553,0.2032061867123557,0.0656929903815189,-0.095609386807397,0.5893684260672241,0.1866424766321976,-0.0910872735716096,0.5366491985215222,0.173099832508299,-0.0138003930927951,0.1307786950605741,0.028884289705091,2023-09-26,1.0591648817062378,0.0812513133598397,0.2268005052973415,0.2062205858194038,0.0486208638909566,0.3061692910630617,0.2971049999903233,0.0260583742590454,-0.1492058693210167,-0.014528068839855,-0.0437235468460839,-0.1364375207471004,-0.1255663116633076,-0.0148441654822644,-0.0391035312059973,-0.0431345290646483,-0.0511104319834352,-0.0043866770574654,-0.0066137807220369,-0.0157596379119526,0.087017995480056,0.213526866794195,0.021212669464036042,0.0823580435243628,0.15106947015640487,0.8918607296327827,0.4344322030953318,0.37742411781603113,0.30212757719801875,0.3711011035138432
18,0.3200702402326796,0.9722903238402472,0.8283586303393046,0.3006566936771075,0.0133971914444444,0.735973087242908,0.5775555555555556,0.0209496525503431,0.2345700313228212,0.190589877416359,0.0165617984356346,0.7176171130846286,0.5621606507718563,0.000794287289606,0.6018473719595838,0.5008087852511142,0.0030917030612405,0.2264302753264414,0.1550893985856738,2023-09-27,1.0569483041763306,0.1487031870965077,0.4321131874307065,0.3678168148334346,0.1282037923244519,0.2998918797887852,0.298969050600367,0.0181965789155238,-0.1479216864731807,-0.0043866770574654,-0.0228052969011853,-0.0877967391596179,-0.1407782122213534,0.000229287772294,-0.0294350392274118,-0.0441461034098882,-0.0547069983923336,-0.003262847953958,-0.0018290570920793,-0.0313669029076857,0.085392360908405,0.26232215969412553,0.01935120510702852,0.09687324177044271,0.18886045993710318,0.8793680590764666,0.4446087068149276,0.38366182998662524,0.3184857132876342,0.38664030520356185
19,0.3384966552257538,0.9774537086486816,0.9010721445083618,0.422359436750412,0.5553250646666666,0.5154652387524644,0.8610666666666668,0.2088151954633347,0.1952975121606789,0.292485703309377,0.5438237362631204,0.505362233621837,0.8418806103130182,0.5204500573547223,0.4857837285486557,0.7773158108750979,0.2444675108974724,0.2254044969850509,0.3633763843794664,2023-09-28,1.0505305528640747,0.2321994703111302,0.6303555267326585,0.594516532259492,0.2777494640873299,0.2950644007396799,0.3469137525179896,0.0667594704606221,-0.1500451767683208,-0.003262847953958,-0.0204869922080597,-0.0621426798062643,-0.1417608248463322,0.0058758771430014,-0.0070222437659221,-0.0466648118005537,-0.0472329082749922,0.0032893572180983,-0.0100674836713148,-0.0411142378786211,0.0697295433442199,0.258736937821491,0.023336056011984838,0.09747477995384615,0.07540390684999959,0.910134616799849,0.4283547512337358,0.3942707233845959,0.3013159326237509,0.3578408817362799
20,0.3043149809539318,0.9668490773439408,0.8066783928871155,0.2645351447165012,-0.2129303298999999,0.5974004668556154,0.219456,-0.0815845004141168,0.2148792294806478,0.0527775313238054,-0.2078091851634798,0.5857018987979031,0.2098400038404465,-0.1145959674850076,0.4559411350121788,0.214598082920134,-0.0576764005398968,0.1514092562914096,0.0475920409869104,2023-09-29,1.0562450885772705,0.0620240867967788,0.1959109058249565,0.1853144168157684,0.0471082989128077,0.3071727598252537,0.3354858320303369,0.0874361086925018,-0.1521465364575981,0.0032893572180983,-0.0058356708154647,-0.0499496914793633,-0.1526665231077455,-0.0027132596482903,-0.0074372660114523,-0.037143925606351,-0.0517436806888014,0.0072038111728662,0.0103016378627458,-0.0598040208115886,0.0522898560546787,0.2611226520726573,0.022040071067211814,0.0839354493872711,0.14275427222116568,0.9082144544384484,0.4769548665547525,0.42106817864476076,0.34743015260827814,0.41029455764625133
21,0.3550383597612381,0.959365412592888,0.7585535943508148,0.3475689813494682,0.01001625275,0.6072558173909783,0.2775,0.0035644425709529,0.1910162441712575,0.095770482134819,0.0168742783534426,0.582836151905475,0.2695391222953797,0.0542144662970499,0.4732934246614339,0.2272897679269314,0.0070548358001523,0.2428762169197145,0.0991109171628952,2023-10-02,1.0565240383148191,0.0967837229590097,0.2897498508514324,0.2515992196284717,0.116347323294254,0.3342834439429388,0.3361737665883468,0.1371468371902782,-0.1250546724420424,0.0072038111728662,-0.0116844254603138,-0.0363263456448521,-0.1454627119348792,7.936440615274876e-05,-0.0113728958091066,-0.0377855888943727,-0.0516643162826486,-0.0094574241015781,0.0146685974162092,-0.0526600222847104,0.075312968263395,0.26991339845176454,0.013738803015587399,0.09956397912361234,0.1292796570737116,0.9864875134794779,0.5026325513469616,0.45455121216021865,0.3799613869562486,0.4081442996539111
22,0.3440650645643472,0.9430463433265686,0.7734938621520996,0.2829353466629982,-0.0793013096,0.576561414450407,0.2042599999999999,-0.0469785471547633,0.1971991795077428,0.0545288387566432,-0.0775968172130279,0.5400632591734145,0.2089733650118112,-0.0548888764089794,0.4500036831599918,0.1347169159424305,-0.0391405658137164,0.1626484647021466,0.0616831977252662,2023-10-03,1.0480751991271973,0.0682498237032075,0.2238132689907326,0.1766105742311476,0.0617303655378988,0.3167778492468182,0.2817699766570604,0.1402331272822848,-0.08609060516957,-0.0094574241015781,-0.0066137807220369,-0.0503373275681209,-0.1747280849464925,-0.0138393958634477,-0.0103681261902899,-0.0494716573962872,-0.0613007143247141,0.0003980465724922,-0.0091458571899156,-0.057437929543525,0.0886888073732521,0.27174772613499787,0.057463154890639925,0.3649853704026156,0.5242682081084529,0.9152684875006445,0.5133753870159943,0.4677894258742916,0.4955045003432179,0.446376620600784
23,0.3897556811571121,0.9777843753496804,0.7634482085704803,0.2863690952459971,-0.1130868415833333,0.8473618308392664,0.3986666666666666,-0.0303272268181878,0.3324924696112016,0.1703259237180153,-0.1104433075923613,0.8287070869474493,0.3886084411929051,-0.0077088673067947,0.6594878883178916,0.3064402535786231,-0.0878342230960301,0.2333304861593288,0.1142619971175988,2023-10-04,1.0472300052642822,0.1574970555036763,0.368957406849331,0.31940642486324,0.0865860867269658,0.3183884052970458,0.3479065657466693,0.172618652957979,-0.0589028363083064,0.0003980465724922,-0.0018290570920793,-0.0246343539932647,-0.1678008284201526,0.0080770476078289,-0.002520366354755,-0.0319554055821669,-0.0462276522254541,-0.0115012745331934,-0.0295378458156063,-0.0849921197395051,0.1087271116675276,0.25043832813788536,0.02283492164665788,0.07403073877468708,0.09605481340444334,0.9418264756739902,0.540397725722717,0.4900130612396727,0.4101613011721441,0.4649199759740448
24,0.2939782502750556,0.9752031299802992,0.8593960073259141,0.2905925644768609,-0.0280180501555555,0.7234233272158437,0.3260111111111111,-0.0037076150224507,0.2041346770823984,0.0905515587191614,-0.023573302499766,0.7068645066323893,0.3201283767739931,-0.0129637429082186,0.644182339922281,0.2879141674896081,-0.0046620830390177,0.2052466861203397,0.0866305182251665,2023-10-05,1.0507071018218994,0.0969928735930363,0.3344731936355388,0.3063775881678902,0.0957383737688295,0.29674222021337,0.3424024506544632,0.1659945479318974,-0.0613442987699635,-0.0115012745331934,-0.0100674836713148,-0.0305544758793745,-0.1734071707172297,-0.0013048811469964,-0.0097011246447529,-0.0167233684106751,-0.0443161002567169,0.0236584787521589,-0.0310467542073062,0.075401148690668,0.1309279534091842,0.22672265981141612,0.028369352681258106,0.16249670980902303,0.17318766182646508,0.7862930244240663,0.5149180542440264,0.4798203249874491,0.4195646805664204,0.498126488704945
25,0.272162594965526,0.7864572177614485,0.6990749774660383,0.2565475038119724,-0.0259712118342856,0.5979376903003347,0.3497337142857142,-0.0024461998086488,0.2007075534732156,0.113362447361946,-0.0248574509579525,0.5882329973470225,0.3451007504074574,-0.01237622011611,0.5315813313409943,0.3212035850503785,-0.0229757154401791,0.1799770820546189,0.0821031478926454,2023-10-06,1.0546631813049316,0.1038746003421709,0.302825432265509,0.2801362320917542,0.079701504835695,0.3892837671353809,0.4302394332079129,0.4604714416123985,-0.0326825160505517,0.0236584787521589,0.0103016378627458,0.004465967047281,-0.1489810849685975,0.0117456420939614,0.0047577770974989,-0.0026794889139534,-0.033996064225013,0.0115707707263297,-0.0701056586743344,0.0497245620984827,0.1251214523697523,0.26548416819225007,0.026390553238713317,0.2336242517578677,0.029860876025931814,0.9865631683706292,0.5282312249558951,0.5515388143270048,0.45912991375143486,0.4350851606318935
26,0.30052084227403,0.9635735253492992,0.8123473723729452,0.3501568585634231,-0.2979178625,0.6761869977538785,-0.02715,-0.0619769226238311,0.1921114150591595,-0.0202850424875815,-0.2860430090648775,0.652009596757015,-0.0243591298768917,-0.2355943724118606,0.5553956464126208,-0.0218562615156173,-0.0903283931697078,0.2122647855671051,-0.0315316601817806,2023-10-09,1.056747317314148,0.0366164833159156,0.1138691526050819,0.0993150041617143,0.0301349107385389,0.4295241286881843,0.4712968169195822,0.6084559991107742,-0.0258707715401178,0.0115707707263297,0.0146685974162092,0.0029841719558953,-0.1431750519596306,0.0062840681193883,0.0109624808107344,-0.0004104149983721,-0.0344129476037604,-0.033271878707703,-0.0673286197009197,0.0527121197316526,0.1190402697571881,0.17752833715837615,0.015235393106601576,0.12572191077019954,0.03515249120607773,0.994246642377053,0.6063737260324396,0.5880284990746318,0.49991025511230136,0.5144374541404217
27,0.3594426562388738,0.9758218857977126,0.7560808857282003,0.3007246727744738,-0.1661415508888888,0.853169442464908,0.2085222222222222,-0.0710546356204263,0.3139383324055298,0.0561694437093204,-0.1621111572936764,0.8329449237445816,0.2015939481788211,-0.0981719777743065,0.6371724153486328,0.232865167671442,-0.0621679365029053,0.2605062560257114,0.0368505542367696,2023-10-10,1.0578875541687012,0.0996843801648079,0.2908092382099088,0.2572885350819227,0.0783962912531919,0.3573859907642692,0.5033400191071509,0.2121429278769435,-0.0336007788737141,-0.033271878707703,-0.0091458571899156,-0.0157596379119526,-0.1521971586590531,0.0051944760999855,0.0299963527741677,0.0196282265838778,-0.0235063024807704,-0.0199939420531984,-0.0482920723536093,0.1027776333920087,0.1520130632001928,0.21931884411963157,0.04543290212058565,0.25235125346322895,0.43449727882855077,0.7406891220991013,0.5721956348411297,0.5051630091081307,0.5178964832949875,0.5786642252285645
28,0.3027275807478211,0.9579573707147078,0.8902049552310597,0.2697076296264475,-0.151066971090909,0.6630584654313597,0.4419,-0.0500072629349636,0.2163468135329554,0.1517851064978675,-0.1448704890977083,0.6398354594992914,0.4301311247132041,-0.1294134870873877,0.5926841463140214,0.4315548563588749,-0.0373778385098738,0.1772882461667975,0.1299725327445702,2023-10-11,1.0604791641235352,0.1060415523652864,0.3083653650382624,0.2982751718618362,0.0899609801338313,0.3231838367039051,0.5288224412880286,0.0199592823619552,-0.0474293934926177,-0.0199939420531984,-0.0295378458156063,-0.0313669029076857,-0.1191636420673036,0.0042838195000953,0.0262031246664342,0.0236827583116792,-0.020463345098209,-0.0130101829248934,-0.0554542739238987,0.1167592638160908,0.1766899066182006,0.2291639963918037,0.059532037398855264,0.1867166484894344,0.3471435400946721,0.8502985582750515,0.5355996491812345,0.4665675018158133,0.4504848610553074,0.4952322032382308
