,cols_used,mse_val,mse_train,aggregated_shap
30,"('bart_Score', 'mean_future', 'mean_trustworthy', 'norm_rsi_gspc_14', 'log_return_5')",0.0005722619243897498,0.0034504931120219245,"[[0.00116574 0.00069998 0.00127214 0.00357232 0.0016294 ]
 [0.00177858 0.00100474 0.00130373 0.00352662 0.00159807]
 [0.00201887 0.001169   0.00189419 0.00329234 0.00157577]
 [0.0019428  0.00123638 0.002502   0.00284462 0.00151184]
 [0.00178268 0.00114636 0.00266118 0.00222537 0.00131089]
 [0.00142269 0.00099592 0.00248815 0.00147278 0.00105645]
 [0.00088122 0.0007276  0.00194022 0.00066765 0.00078737]
 [0.0002628  0.00038903 0.00132903 0.00022677 0.00053467]
 [0.00034101 0.00022624 0.00109964 0.00051234 0.00059225]
 [0.00032199 0.00019648 0.00090155 0.00027978 0.00059689]]"
31,"('bart_Score', 'mean_future', 'mean_clickbait', 'norm_slowk_14', 'minmax_NFLX_Volume')",0.0009158553439192474,0.003386499321278496,"[[0.0004076  0.0003767  0.00037249 0.00276724 0.00100506]
 [0.00063602 0.0005294  0.00045803 0.00337882 0.00117884]
 [0.0005869  0.00080491 0.00067008 0.00360224 0.00146057]
 [0.00051432 0.00088992 0.00077876 0.00331268 0.0017173 ]
 [0.00056081 0.00085673 0.00075308 0.00293715 0.00181966]
 [0.00052032 0.00062409 0.00051983 0.00369432 0.00184208]
 [0.00040721 0.00032963 0.00045157 0.00530609 0.00187332]
 [0.00024998 0.00050069 0.00091356 0.00662357 0.00186183]
 [0.00017843 0.00096997 0.00129861 0.00613058 0.00165622]
 [0.00024098 0.0011221  0.00126458 0.00359985 0.00115211]]"
32,"('bart_Score', 'mean_future', 'norm_rsi_14', 'norm_roc_14', 'EURUSD=X_Close')",0.0007679988048039377,0.003887379550282777,"[[2.15908114e-03 2.45371754e-03 4.70736823e-03 6.39277480e-03
  6.27068015e-04]
 [1.77726252e-03 2.47666896e-03 3.03948663e-03 4.32852445e-03
  7.02675366e-04]
 [1.29795620e-03 2.66597367e-03 1.60971831e-03 2.13547112e-03
  6.96790295e-04]
 [1.29377048e-03 2.87153018e-03 6.65241340e-04 5.94653314e-04
  6.04727237e-04]
 [1.17360550e-03 2.55598531e-03 4.02529256e-04 1.34663995e-03
  4.46778605e-04]
 [6.32609196e-04 2.19997469e-03 5.25952232e-04 1.59626525e-03
  2.56145843e-04]
 [4.95791939e-04 1.46332622e-03 6.34871092e-04 1.22237679e-03
  9.53304752e-05]
 [6.58266181e-04 6.03983091e-04 7.48751879e-04 6.30858408e-04
  1.23758734e-04]
 [6.97168501e-04 1.24288234e-04 7.42021308e-04 5.58620846e-04
  1.67531058e-04]
 [3.82585036e-04 4.14409433e-04 6.71848057e-04 8.63125752e-04
  1.51116406e-04]]"
33,"('bart_Score', 'mean_future', 'log_return_1', 'minmax_daily_variation', 'minmax_low_open_pressure')",0.0009729262674227357,0.00389250683390619,"[[0.0013097  0.00149328 0.00180574 0.00115804 0.00108507]
 [0.00150366 0.00175057 0.00207421 0.00131938 0.00129409]
 [0.00146192 0.00171663 0.00288017 0.00123622 0.0012477 ]
 [0.0013378  0.00154935 0.00229133 0.00094665 0.00110828]
 [0.00124969 0.00147815 0.00229415 0.00074414 0.00107437]
 [0.00090509 0.00127811 0.00080641 0.00064845 0.00082397]
 [0.0006227  0.0009335  0.00075691 0.00066888 0.00047234]
 [0.00014003 0.00055461 0.00119298 0.00082589 0.00098163]
 [0.00052169 0.00017491 0.00102981 0.0009324  0.00117562]
 [0.00063357 0.00036377 0.00046955 0.00099665 0.00112319]]"
34,"('bart_Score', 'mean_future', 'minmax_high_close_pressure', 'minmax_low_norm', 'minmax_high_norm')",0.0009272894239984453,0.0030071281729952284,"[[0.00162786 0.00038524 0.00225537 0.00165078 0.00774842]
 [0.00173801 0.00102903 0.00139975 0.00149064 0.00616578]
 [0.00186803 0.00141366 0.0015282  0.00101494 0.00359095]
 [0.00205104 0.00150613 0.00111671 0.00056369 0.00167762]
 [0.00235176 0.00122016 0.00146602 0.00119688 0.00221942]
 [0.00257058 0.00086903 0.00249774 0.00171863 0.00355941]
 [0.00239974 0.00047917 0.00413332 0.00184072 0.00442884]
 [0.00177279 0.00026472 0.00446832 0.00175653 0.00439318]
 [0.00070646 0.00026715 0.00289402 0.00152325 0.00340338]
 [0.00046513 0.00029648 0.00147058 0.00148636 0.0016762 ]]"
35,"('bart_Score', 'mean_influential', 'mean_trustworthy', 'minmax_NFLX_Volume', 'minmax_daily_variation')",0.0009850303176790476,0.002478845501116739,"[[0.00042544 0.00111589 0.00059131 0.00096123 0.00205783]
 [0.0004703  0.00112345 0.00049951 0.0008267  0.00136459]
 [0.00058159 0.00116331 0.00060611 0.0006934  0.00121278]
 [0.00064767 0.00133501 0.0006094  0.00062093 0.0010028 ]
 [0.00071228 0.00122092 0.00062442 0.00056872 0.00072458]
 [0.00069169 0.00123504 0.00065943 0.00048673 0.00077728]
 [0.00074806 0.00118452 0.00065876 0.00038009 0.00077001]
 [0.00075268 0.00089452 0.00051631 0.00030554 0.00067922]
 [0.00072218 0.0007317  0.00039216 0.00027916 0.00059735]
 [0.00041197 0.00077339 0.00047797 0.00046343 0.00040014]]"
36,"('bart_Score', 'mean_influential', 'mean_clickbait', 'norm_roc_14', 'minmax_low_open_pressure')",0.0011491808108985424,0.0026712315607579544,"[[0.00086215 0.00200995 0.00028781 0.00261433 0.00073948]
 [0.00097833 0.00182004 0.0002892  0.0023326  0.00056218]
 [0.00089373 0.00161692 0.00026028 0.00161691 0.00075359]
 [0.00079758 0.00203007 0.00030151 0.00131041 0.00056687]
 [0.00052069 0.0020352  0.00033176 0.00148108 0.00031236]
 [0.00033567 0.0017377  0.00035753 0.00167723 0.0002608 ]
 [0.00032744 0.00119925 0.00047129 0.00181681 0.00022132]
 [0.0003085  0.00053752 0.00057474 0.00175016 0.00036323]
 [0.00035535 0.00054901 0.00050623 0.0019102  0.0006812 ]
 [0.00036091 0.00056364 0.00038587 0.00268438 0.00103573]]"
37,"('bart_Score', 'mean_influential', 'norm_rsi_14', 'norm_slowk_14', 'log_return_1')",0.001122215879149735,0.0022816882870987567,"[[0.00324601 0.00310911 0.00299962 0.002607   0.00258615]
 [0.00369272 0.00460098 0.00223513 0.0019815  0.00256834]
 [0.00375819 0.00552622 0.0015362  0.00264599 0.00211698]
 [0.0032127  0.00625429 0.00104219 0.00354278 0.00119731]
 [0.00254268 0.00613126 0.00109731 0.00421618 0.00037575]
 [0.00168144 0.00504899 0.0010499  0.0050207  0.00130022]
 [0.00083686 0.00339444 0.00084672 0.00659549 0.00242272]
 [0.00063305 0.00103797 0.00066456 0.00848308 0.00294574]
 [0.00103205 0.0014041  0.00047729 0.00873946 0.00302057]
 [0.00085607 0.00218496 0.00032686 0.00596936 0.00167587]]"
38,"('bart_Score', 'mean_influential', 'norm_rsi_gspc_14', 'EURUSD=X_Close', 'minmax_low_norm')",0.0009624027297832072,0.0033549597088951074,"[[1.77233295e-03 1.55638227e-03 4.01501387e-03 3.50403444e-04
  1.80640040e-03]
 [2.04025035e-03 1.20734991e-03 3.84722456e-03 3.46974802e-04
  1.25162817e-03]
 [2.15321166e-03 1.76101786e-03 3.52202913e-03 3.31566832e-04
  6.27508402e-04]
 [2.05669885e-03 2.47926552e-03 3.05704950e-03 2.95778876e-04
  7.47567867e-04]
 [1.83396313e-03 2.75884113e-03 2.53766343e-03 2.43332090e-04
  1.52228767e-03]
 [1.45473269e-03 2.76152964e-03 1.80049422e-03 1.71117728e-04
  2.03414783e-03]
 [8.88918196e-04 2.17743403e-03 1.18756932e-03 1.01889358e-04
  2.01466497e-03]
 [5.72891507e-04 1.16211795e-03 8.28593329e-04 8.62445792e-05
  1.64535940e-03]
 [6.51992809e-04 8.28250748e-04 5.65624762e-04 8.74317185e-05
  1.05334733e-03]
 [6.84414874e-04 1.10876800e-03 4.00096974e-04 6.89349109e-05
  7.99831196e-04]]"
39,"('bart_Score', 'mean_influential', 'log_return_5', 'minmax_high_close_pressure', 'minmax_close_norm')",0.0011826317058876157,0.0020261797257453986,"[[0.00065132 0.00395685 0.00166195 0.00309984 0.00379438]
 [0.00056532 0.00371503 0.00180973 0.00338606 0.00389634]
 [0.00058484 0.00289492 0.0023881  0.00325826 0.00346547]
 [0.00056132 0.00239586 0.00264086 0.00270907 0.0026546 ]
 [0.000547   0.00219974 0.00218277 0.00212328 0.00194351]
 [0.00057464 0.00178397 0.001752   0.00168049 0.00161215]
 [0.00072703 0.00180973 0.00124534 0.00155605 0.00143284]
 [0.00084797 0.00258364 0.00071889 0.00157636 0.00154634]
 [0.00114007 0.0030417  0.00065922 0.00134973 0.00121986]
 [0.00109202 0.002441   0.00047259 0.00087214 0.0008476 ]]"
40,"('bart_Score', 'mean_trustworthy', 'norm_roc_14', 'log_return_1', 'minmax_high_close_pressure')",0.0009981500916182995,0.002154104021989132,"[[0.00101761 0.00235208 0.00436913 0.00370652 0.00311413]
 [0.00108693 0.00171521 0.00303239 0.0028921  0.00167008]
 [0.00092739 0.00157462 0.00176082 0.00202326 0.00268127]
 [0.00070522 0.00173588 0.00089724 0.00082522 0.00270658]
 [0.00054828 0.00196684 0.00087616 0.0005104  0.00262294]
 [0.00048301 0.00193533 0.0016891  0.00130167 0.00293902]
 [0.00058811 0.00166941 0.00197907 0.00203501 0.00323962]
 [0.00060425 0.00125475 0.00180613 0.0021967  0.00226919]
 [0.00066273 0.00114994 0.00126506 0.00196588 0.00146234]
 [0.00058597 0.00090961 0.0006194  0.00112154 0.00077136]]"
41,"('bart_Score', 'mean_clickbait', 'log_return_5', 'EURUSD=X_Close', 'minmax_high_norm')",0.0008442553807981312,0.0033474500776173393,"[[5.02558217e-03 1.84565903e-03 5.27239697e-03 4.53033793e-04
  1.53168923e-02]
 [6.15361733e-03 3.23353274e-03 5.27552145e-03 4.74746868e-04
  1.06471524e-02]
 [6.02658939e-03 3.97200229e-03 4.29141623e-03 6.34455367e-04
  5.45092429e-03]
 [4.99954140e-03 3.81625541e-03 2.63222624e-03 6.35872216e-04
  2.20900836e-03]
 [3.88078621e-03 2.98327703e-03 2.25582483e-03 5.30146082e-04
  2.47871292e-03]
 [2.72568126e-03 1.92346386e-03 2.34874468e-03 3.92697596e-04
  3.88616590e-03]
 [1.61261224e-03 1.13333270e-03 2.95363132e-03 3.25658560e-04
  4.93925732e-03]
 [1.14159933e-03 1.22339579e-03 2.92360172e-03 2.88588429e-04
  5.06795961e-03]
 [1.32620768e-03 2.36482338e-03 2.04271170e-03 2.26084919e-04
  3.83748049e-03]
 [1.18388884e-03 2.48427097e-03 9.38262884e-04 9.98494278e-05
  2.04989457e-03]]"
42,"('bart_Score', 'mean_clickbait', 'minmax_daily_variation', 'minmax_close_norm', 'minmax_open_norm')",0.0010238290997222066,0.0030884101407331393,"[[0.00117715 0.00067872 0.00102694 0.0011998  0.00258441]
 [0.00221256 0.00129039 0.00147747 0.00136403 0.00211159]
 [0.00310486 0.0023437  0.00185257 0.00142838 0.00151457]
 [0.00319999 0.00295644 0.00159757 0.00149521 0.00151357]
 [0.00281275 0.00287957 0.00132104 0.00151612 0.00194449]
 [0.00196862 0.00210095 0.00185239 0.00161543 0.00220376]
 [0.00092754 0.00117799 0.00283273 0.00240342 0.0020488 ]
 [0.00076804 0.00126669 0.00276867 0.00313317 0.00155228]
 [0.0009959  0.00195225 0.00177493 0.00294517 0.00101289]
 [0.00068476 0.00161207 0.00089124 0.00180519 0.00059759]]"
43,"('bart_Score', 'norm_rsi_14', 'norm_rsi_gspc_14', 'minmax_daily_variation', 'minmax_high_norm')",0.0005220078164711595,0.001900725786778903,"[[0.0032636  0.00480816 0.00836742 0.00236579 0.00375035]
 [0.00327949 0.00330222 0.00810434 0.00150489 0.00280915]
 [0.00271369 0.00178015 0.0072666  0.00111205 0.00268886]
 [0.00183905 0.00130263 0.00552747 0.00073401 0.00265192]
 [0.00094469 0.00113275 0.00342339 0.0004324  0.00232223]
 [0.0003832  0.00111123 0.0012517  0.00048924 0.00229655]
 [0.00080665 0.00092903 0.00077818 0.0006462  0.00284013]
 [0.00142771 0.00085226 0.00177085 0.00079668 0.00261307]
 [0.00187432 0.00080686 0.00191288 0.00127132 0.00195323]
 [0.00182067 0.00074924 0.0009165  0.0016055  0.00097456]]"
44,"('bart_Score', 'norm_rsi_14', 'log_return_5', 'minmax_low_open_pressure', 'minmax_open_norm')",0.0010486992541700602,0.004186656914259258,"[[0.00143632 0.00262997 0.0023029  0.00109664 0.0030041 ]
 [0.00180412 0.00226168 0.00204331 0.00043056 0.00238992]
 [0.00183721 0.00173126 0.00165274 0.00043105 0.00169151]
 [0.00154318 0.00111601 0.0012595  0.00097912 0.00098279]
 [0.00119564 0.00039778 0.00088067 0.00141169 0.00062558]
 [0.00071304 0.00070825 0.00058937 0.00140898 0.0011166 ]
 [0.00029899 0.00145496 0.00032561 0.0010591  0.00184639]
 [0.00068609 0.00197072 0.00027908 0.00061028 0.00246506]
 [0.00109305 0.00204082 0.00061884 0.00078832 0.00255663]
 [0.00135469 0.00155641 0.00091633 0.00189582 0.0026367 ]]"
45,"('bart_Score', 'norm_roc_14', 'minmax_NFLX_Volume', 'minmax_low_norm', 'minmax_open_norm')",0.0008902967092581093,0.0028268188445745236,"[[0.00083551 0.00199376 0.0004216  0.00067708 0.00146418]
 [0.0008072  0.00161745 0.0007515  0.00075752 0.00131271]
 [0.00067423 0.00138463 0.00104942 0.00080514 0.0012391 ]
 [0.00052805 0.00131872 0.0012166  0.00090342 0.00128986]
 [0.00057453 0.0012682  0.00126449 0.00123436 0.00150019]
 [0.00068842 0.00129775 0.00122946 0.00159014 0.0016924 ]
 [0.00076475 0.00128663 0.00124083 0.001985   0.00177842]
 [0.00078566 0.00153671 0.0012477  0.00235279 0.00176374]
 [0.00074647 0.00177447 0.00111905 0.00250541 0.00159292]
 [0.00046594 0.00153126 0.00074903 0.00231333 0.00164436]]"
46,"('vader_Score', 'mean_future', 'mean_trustworthy', 'mean_clickbait', 'norm_roc_14')",0.0011963166762143373,0.003122238543939895,"[[0.00316216 0.0009934  0.00113372 0.00054021 0.00161424]
 [0.00309581 0.00100503 0.00179034 0.00083226 0.00199039]
 [0.00319172 0.00103532 0.00239404 0.00120259 0.00215722]
 [0.00369495 0.00150598 0.00375549 0.0014956  0.00234686]
 [0.0040673  0.0013755  0.00416613 0.00150749 0.00244093]
 [0.00462466 0.00103007 0.00393938 0.00117258 0.00207571]
 [0.00430857 0.00068919 0.00266368 0.00064546 0.00190117]
 [0.00315982 0.00076267 0.00138148 0.0004962  0.00204171]
 [0.00227382 0.00167345 0.00258488 0.00062177 0.00153467]
 [0.00361491 0.00210548 0.00340195 0.00037633 0.00147624]]"
47,"('vader_Score', 'mean_future', 'norm_rsi_14', 'norm_rsi_gspc_14', 'norm_slowk_14')",0.0009952099062502384,0.0021760944369315365,"[[0.00366761 0.00033714 0.00263886 0.00267961 0.00415928]
 [0.00331576 0.00023529 0.00275476 0.00274473 0.00396954]
 [0.00357789 0.00020737 0.00265552 0.00259457 0.0046016 ]
 [0.00319214 0.00026836 0.00186295 0.00231936 0.00409692]
 [0.00325157 0.00039415 0.00151386 0.00191386 0.00284496]
 [0.0029905  0.00052571 0.00128137 0.00143204 0.0027777 ]
 [0.00281006 0.0006079  0.00155524 0.00093953 0.00482028]
 [0.00267952 0.0005785  0.00224594 0.00048319 0.00614493]
 [0.00216384 0.00057525 0.00238293 0.00044541 0.00601455]
 [0.00267504 0.00035103 0.0016171  0.00058876 0.00457199]]"
48,"('vader_Score', 'mean_future', 'minmax_NFLX_Volume', 'log_return_5', 'EURUSD=X_Close')",0.0007344867335632443,0.0031732584222943605,"[[2.97662535e-03 3.33251587e-04 3.86143719e-04 6.48801954e-04
  1.25035601e-04]
 [3.07152768e-03 3.38919481e-04 3.35752234e-04 8.02623705e-04
  1.22601310e-04]
 [3.18308839e-03 3.65918579e-04 3.93792682e-04 1.17089580e-03
  1.42548474e-04]
 [3.19544891e-03 4.03943600e-04 5.53437638e-04 1.56153876e-03
  1.75388777e-04]
 [3.07155901e-03 4.47965544e-04 6.21923178e-04 1.83698373e-03
  1.99384729e-04]
 [3.22792013e-03 5.12029433e-04 6.86363500e-04 2.09514985e-03
  2.03740174e-04]
 [2.98029885e-03 5.15118314e-04 9.02289349e-04 2.24537556e-03
  1.81382132e-04]
 [2.68653717e-03 3.08141649e-04 1.60314815e-03 1.94879817e-03
  1.38039129e-04]
 [2.30983226e-03 5.10539137e-04 2.03196142e-03 1.59351001e-03
  8.28370947e-05]
 [1.05918070e-03 6.51198126e-04 1.54651585e-03 1.29394447e-03
  4.22445573e-05]]"
49,"('vader_Score', 'mean_future', 'log_return_1', 'minmax_high_close_pressure', 'minmax_open_norm')",0.0012471643276512623,0.0020947356689606012,"[[0.00200369 0.00072641 0.00078473 0.00324362 0.00363731]
 [0.0026776  0.00043138 0.00088012 0.0028205  0.0035088 ]
 [0.00328156 0.00051941 0.00123948 0.00253443 0.00249641]
 [0.00360931 0.00111712 0.00121312 0.00220805 0.00154669]
 [0.00334118 0.00152823 0.00093573 0.00199706 0.00132579]
 [0.00330448 0.00170576 0.00046173 0.0021841  0.00147443]
 [0.00367667 0.00125151 0.00080155 0.00312565 0.00136691]
 [0.00327107 0.00056792 0.00112495 0.00323194 0.00204401]
 [0.00245858 0.00078777 0.00124802 0.0029056  0.00233927]
 [0.00141892 0.00114403 0.00079628 0.00250565 0.00244344]]"
50,"('vader_Score', 'mean_influential', 'mean_trustworthy', 'norm_rsi_14', 'minmax_low_open_pressure')",0.0013394245179370046,0.004254391298689894,"[[0.00251987 0.00274245 0.00149954 0.00260181 0.00093133]
 [0.00278511 0.00302177 0.0018929  0.00250332 0.00092621]
 [0.00296176 0.00344629 0.00243363 0.00208576 0.00087322]
 [0.00318569 0.00360294 0.00289833 0.00146496 0.00065971]
 [0.0029602  0.00309378 0.00291283 0.00104356 0.00055999]
 [0.002289   0.00241553 0.00265695 0.0009802  0.00059703]
 [0.00146152 0.00167137 0.00187529 0.00124769 0.00062196]
 [0.00217086 0.0020711  0.00076589 0.00153161 0.00044368]
 [0.00441789 0.00409792 0.00065917 0.00152255 0.00067551]
 [0.00630905 0.00441627 0.0009375  0.00182769 0.0018912 ]]"
51,"('vader_Score', 'mean_influential', 'mean_clickbait', 'EURUSD=X_Close', 'minmax_daily_variation')",0.0008798331837169826,0.0051988675479810315,"[[0.00074428 0.00078511 0.00012544 0.00030503 0.00037675]
 [0.00092955 0.00096277 0.00014228 0.00032429 0.0004308 ]
 [0.00111639 0.00113168 0.00015551 0.00034577 0.0004884 ]
 [0.00136909 0.00113329 0.00015839 0.00037505 0.00054532]
 [0.00160472 0.00073757 0.00015089 0.00041291 0.0005575 ]
 [0.00201457 0.00039996 0.00014799 0.00045356 0.00055276]
 [0.00281071 0.00124147 0.00014927 0.00048479 0.00060921]
 [0.00372574 0.00237607 0.00015293 0.0004875  0.00068715]
 [0.00407897 0.00326361 0.00018042 0.00042824 0.00075446]
 [0.00286402 0.00234612 0.0001917  0.00032633 0.00084807]]"
52,"('vader_Score', 'mean_influential', 'norm_rsi_gspc_14', 'norm_roc_14', 'minmax_high_close_pressure')",0.0007005765219219029,0.0014496412825260323,"[[0.00234834 0.0017551  0.00438881 0.00482147 0.00526975]
 [0.00234322 0.00094342 0.0048903  0.00384622 0.00381815]
 [0.0022736  0.00148706 0.00462956 0.00253213 0.00306023]
 [0.00237137 0.00244661 0.00389814 0.00160413 0.00216718]
 [0.00220422 0.00284565 0.00304656 0.00207878 0.00192334]
 [0.00222582 0.00291718 0.00223948 0.00245931 0.0015779 ]
 [0.00206777 0.00256403 0.00143582 0.00230702 0.00228756]
 [0.00182679 0.00193118 0.00082024 0.00175935 0.00262462]
 [0.00131436 0.00158988 0.000473   0.00123111 0.00258355]
 [0.00058816 0.00116    0.00036463 0.00082556 0.00199415]]"
53,"('vader_Score', 'mean_influential', 'norm_slowk_14', 'minmax_NFLX_Volume', 'minmax_low_norm')",0.0007761536398902535,0.0025328872725367546,"[[0.00715622 0.0085007  0.00424229 0.00141747 0.00346406]
 [0.00652738 0.00695389 0.00213631 0.0014435  0.00225495]
 [0.00580902 0.00512567 0.00270059 0.00117197 0.0017173 ]
 [0.00552565 0.00340604 0.00384643 0.00051626 0.00161742]
 [0.00461109 0.0028337  0.00317826 0.0007841  0.00186749]
 [0.00371079 0.00271822 0.00249016 0.00165182 0.00144303]
 [0.00290368 0.00235082 0.002769   0.00257657 0.00107279]
 [0.00218875 0.00181965 0.00398898 0.0029429  0.0016407 ]
 [0.0015734  0.00226982 0.00382356 0.00257708 0.00261837]
 [0.00253182 0.00262967 0.00360829 0.00160918 0.0026423 ]]"
54,"('vader_Score', 'mean_influential', 'log_return_5', 'minmax_high_norm', 'minmax_open_norm')",0.0012999310856685042,0.0033472500000460413,"[[0.0004067  0.00132832 0.00121035 0.00097306 0.00016674]
 [0.00053381 0.00098375 0.00120241 0.00035594 0.00038888]
 [0.00076442 0.00052523 0.00112856 0.00068896 0.00052012]
 [0.00105748 0.00034979 0.00098814 0.00132421 0.0005258 ]
 [0.00122159 0.00083642 0.00073117 0.00175178 0.00047153]
 [0.00124905 0.00156118 0.00047905 0.0019079  0.00041928]
 [0.00106167 0.00206653 0.00027267 0.0018551  0.00043995]
 [0.00064037 0.00223204 0.00031018 0.00166405 0.00058677]
 [0.00030973 0.00226644 0.00033918 0.00136369 0.00089589]
 [0.0004536  0.00108429 0.00031956 0.00071135 0.00160441]]"
55,"('vader_Score', 'mean_trustworthy', 'log_return_5', 'log_return_1', 'minmax_low_norm')",0.001054935622960329,0.002413153511056844,"[[0.0033706  0.00422819 0.00229275 0.0018991  0.00335474]
 [0.00279902 0.00343529 0.00263787 0.00167865 0.00336147]
 [0.00256461 0.00230614 0.00265085 0.00154999 0.00334195]
 [0.00313028 0.00187115 0.00226813 0.00139272 0.00310663]
 [0.00344867 0.00280072 0.00169063 0.00133    0.00262297]
 [0.00376419 0.00408969 0.00123993 0.00116324 0.00233656]
 [0.00365778 0.00408016 0.00094446 0.00093029 0.00201525]
 [0.00331194 0.00280583 0.00089006 0.00076251 0.00159712]
 [0.00292144 0.00224095 0.00086739 0.00072133 0.00118058]
 [0.00332072 0.00234381 0.00072762 0.00036983 0.00131841]]"
56,"('vader_Score', 'mean_trustworthy', 'minmax_daily_variation', 'minmax_high_close_pressure', 'minmax_high_norm')",0.0011844845721498132,0.0014169430226843008,"[[0.00481741 0.00635899 0.0023788  0.00426181 0.00273794]
 [0.0038303  0.00519226 0.00228707 0.00226944 0.00300347]
 [0.00288318 0.00350636 0.00202744 0.00192417 0.00312713]
 [0.00274669 0.00241715 0.00190204 0.0023181  0.0025152 ]
 [0.00294826 0.00177525 0.00210536 0.00285995 0.00181194]
 [0.00294994 0.00151935 0.00291462 0.00328492 0.00161463]
 [0.00308374 0.00129764 0.00363935 0.00433771 0.00147894]
 [0.0030508  0.00108822 0.00435005 0.00510997 0.00200473]
 [0.00241464 0.00098373 0.00389896 0.00372666 0.00307728]
 [0.00186866 0.00061051 0.00262251 0.00127906 0.00394321]]"
57,"('vader_Score', 'mean_clickbait', 'norm_rsi_14', 'minmax_low_norm', 'minmax_close_norm')",0.0010376118589192629,0.0038575664095597878,"[[0.00204392 0.00060492 0.001295   0.00052231 0.00253827]
 [0.00188706 0.00114933 0.00113887 0.00118832 0.00213707]
 [0.00200412 0.00176643 0.00170031 0.00159649 0.00119596]
 [0.00232212 0.00189898 0.00219695 0.0014698  0.00053808]
 [0.00253352 0.00156114 0.0023406  0.00091693 0.00137813]
 [0.00215169 0.00079597 0.00197058 0.00028554 0.00230265]
 [0.00154207 0.00029623 0.00117687 0.00138612 0.0026347 ]
 [0.00122513 0.00098231 0.00124144 0.00260905 0.00228947]
 [0.00163281 0.00143904 0.00203152 0.00332305 0.00135642]
 [0.00153762 0.00112854 0.00216628 0.00283708 0.00086539]]"
58,"('vader_Score', 'mean_clickbait', 'minmax_NFLX_Volume', 'minmax_low_open_pressure', 'minmax_open_norm')",0.0007836315198801458,0.003000243697762374,"[[0.00189575 0.00031222 0.00111201 0.00040574 0.00165261]
 [0.00163999 0.00060332 0.00075305 0.00034643 0.00157849]
 [0.00173922 0.00088891 0.00051759 0.00031762 0.00121809]
 [0.00191481 0.00104922 0.00072125 0.00031623 0.00101191]
 [0.00173462 0.00108918 0.00114518 0.00030648 0.00090812]
 [0.00189287 0.00099224 0.00158009 0.00037042 0.00116854]
 [0.00156265 0.000733   0.00198867 0.00054959 0.00139601]
 [0.0013811  0.00033778 0.0019781  0.00076532 0.00155638]
 [0.00125682 0.00048746 0.00156305 0.00108982 0.00151962]
 [0.00040114 0.00083093 0.00062935 0.00197961 0.00313149]]"
59,"('vader_Score', 'norm_rsi_gspc_14', 'log_return_5', 'minmax_low_open_pressure', 'minmax_close_norm')",0.0009562292252667248,0.003189844763390835,"[[0.00375884 0.00370355 0.00065543 0.00134736 0.00121438]
 [0.00360467 0.00385534 0.00088972 0.00135532 0.00126217]
 [0.00350725 0.00381358 0.00124278 0.00122017 0.00107955]
 [0.00349274 0.00358843 0.00129679 0.00109853 0.00069296]
 [0.00344108 0.00324574 0.00124553 0.00107603 0.00072835]
 [0.0030297  0.00281486 0.00109539 0.00098554 0.00120068]
 [0.00266085 0.00223408 0.00097925 0.00095624 0.00157999]
 [0.00195992 0.00153104 0.00089862 0.00096163 0.00182974]
 [0.00148998 0.00089846 0.00086512 0.00097289 0.00166966]
 [0.00117421 0.00058126 0.00082818 0.00081402 0.00154159]]"
60,"('vader_Score', 'norm_slowk_14', 'norm_roc_14', 'minmax_close_norm', 'minmax_high_norm')",0.0009976590517908335,0.002413937329652001,"[[0.00272022 0.00854044 0.00631443 0.0006823  0.0009937 ]
 [0.00272893 0.00463548 0.00497652 0.00083072 0.00048446]
 [0.00277775 0.00277332 0.00322453 0.00077297 0.00074801]
 [0.0033983  0.00344398 0.00160351 0.00054376 0.00116606]
 [0.00330949 0.00390021 0.00110669 0.00057285 0.00131993]
 [0.00265738 0.00369983 0.00122613 0.00102072 0.00125711]
 [0.00178995 0.00487329 0.00142136 0.00145962 0.00100862]
 [0.0009933  0.00724113 0.00152558 0.00175814 0.00070469]
 [0.00153752 0.00910231 0.00167925 0.00179486 0.00089509]
 [0.00132701 0.00830621 0.00173115 0.00137864 0.00174242]]"
61,"('vader_Score', 'minmax_NFLX_Volume', 'log_return_1', 'minmax_daily_variation', 'minmax_close_norm')",0.0008532839710824192,0.002623432691082151,"[[0.0020097  0.00121354 0.00121213 0.00167526 0.00078114]
 [0.00199674 0.00142374 0.00105606 0.00171423 0.00096895]
 [0.00204381 0.00135444 0.00085466 0.00166262 0.00110259]
 [0.0024348  0.00111492 0.00072192 0.00148543 0.00114882]
 [0.00264738 0.00066445 0.00062567 0.00124173 0.00112539]
 [0.00270642 0.00066338 0.00060984 0.00089195 0.00109078]
 [0.0024458  0.00080656 0.00064426 0.00046051 0.00119745]
 [0.00192404 0.00122957 0.0007465  0.00036032 0.00129231]
 [0.001624   0.00142825 0.00089933 0.00060897 0.00155122]
 [0.00182172 0.00104574 0.00068369 0.00050902 0.00184577]]"
