future,influential,trustworthy,not clickbait,finbert_Score,bart_Score,vader_Score,future_finbert,future_bart,future_vader,influential_finbert,influential_bart,influential_vader,trustworthy_finbert,trustworthy_bart,trustworthy_vader,clickbait_finbert,clickbait_bart,clickbait_vader,Date,EURUSD=X_Close,mean_future,mean_influential,mean_trustworthy,mean_clickbait,norm_rsi_14,norm_rsi_gspc_14,norm_slowk_14,norm_roc_14,log_return_1,log_return_5,log_return_10,log_return_20,log_return_gspc_1,log_return_gspc_5,log_return_gspc_10,log_return_gspc_20,target_1,target_5,target_10,target_20,minmax_^GSPC_Volume,minmax_TSLA_Volume,minmax_daily_variation,minmax_high_close_pressure,minmax_low_open_pressure,minmax_low_norm,minmax_close_norm,minmax_high_norm,minmax_open_norm
0.2759934708476066,0.9764576077461242,0.8702417373657226,0.3392491102218627,0.3798404,0.7849980846745893,0.15669,0.1123922064297284,0.2093081548981281,0.009986926279664,0.3794000505426206,0.7686260032945543,0.1594587263637781,0.3556163437466965,0.6993616682302972,0.1737255373442173,0.133440653734638,0.265675027585741,0.0317422936451435,2021-01-19,1.207729458808899,0.11056242920250685,0.43582826006698433,0.409567849773737,0.1436193249885075,0.6830377281288872,0.6149416827171779,0.7934530568995872,0.21556459703613873,0.022015499815695172,-0.005773385037032064,0.13878377796331698,0.2768046232718806,0.008103457635762368,-0.0005999998445336274,0.019148075453157887,0.029830522893714573,0.006961708841249248,0.0446232244030762,0.03289102522701448,-0.05892835724378376,0.39999467960329194,0.16847433951155316,0.08581463908506494,0.0498200158521502,0.9589855512111659,0.6614695705245892,0.556916257254332,0.4816978228323736,0.5502003329633365
0.3280487486294338,0.9503441963876996,0.8664923310279846,0.3085755343948091,0.34279522,0.5686549304851464,0.2763428571428571,0.106585773963848,0.1632930838551077,0.0673251391538551,0.3296923022203887,0.5364067283573946,0.2609975567332335,0.3024505437860485,0.4993201686725576,0.2219479159729821,0.1147002283123272,0.1626037449217184,0.0894025911314146,2021-01-20,1.213886857032776,0.11240133232427026,0.3756988624370056,0.34123954281052943,0.12223552145515341,0.689598327383024,0.6819744753609303,0.8239646458728219,0.20516676747366736,0.006961708841249248,-0.004645576747420499,0.11775072036212997,0.2749971221977674,0.013839417376511065,0.01096636114525218,0.027293889447193465,0.042924406998407605,-0.006440854103183291,0.015992340883364875,0.004973197434593679,-0.06346913168569834,0.3457931381392638,0.17170931870263156,0.12631911820238417,0.08119352240753666,0.8196333362967156,0.6445083999940784,0.5465711483463207,0.47914805364778235,0.5777685993698805
0.3192641023132536,0.9664794405301412,0.8297792673110962,0.2625259103046523,0.1226262,0.5610985796795123,0.2054222222222222,0.0392649574188641,0.1931226312372702,0.0820431886091,0.1215930412600462,0.545782367509978,0.1977290382179949,0.1203811156386499,0.4791899779339914,0.1527852490266164,0.040294052000791,0.1404682856940855,0.0699718282516631,2021-01-21,1.2115631103515625,0.10481025908841142,0.2883681489960064,0.2507854475330859,0.08357805531551321,0.6756606681352645,0.6833425165896526,0.7638972912584621,0.19742940850292132,-0.006440854103183291,-1.1809831164555362e-05,0.03486139756879858,0.24440673446761085,0.00031667316131311907,0.015043547375308108,0.012872302500754884,0.039710730180233966,0.0019507385857471249,-0.011378264347563949,0.005899755906181525,-0.07061383583132574,0.33800238450507014,0.11602741524910097,0.05994602930996171,0.09683558123075466,0.8855232004607615,0.6261685235096124,0.5097864758983888,0.4422930823366451,0.5398249570802085
0.3743468330587659,0.9617139169148037,0.8225191150392805,0.3448886443887438,0.17174866079999995,0.646950598529407,0.2740205714285714,0.03226418232784695,0.23732869617884034,0.07081477535426611,0.1727595993830524,0.6257907694157396,0.26514709087627275,0.19709232545320368,0.5415772335135045,0.2837042406602247,0.09773761763389772,0.2321780219439965,0.13251990712908332,2021-01-22,1.2166293859481812,0.11346921795365113,0.3545658198916882,0.3407912665423109,0.1541451822356592,0.6777800570457085,0.6545120429385122,0.7710084208159148,0.1601462771237533,0.0019507385857471249,0.024487093139508254,-0.03866910200625995,0.24635747305335798,-0.0030151526629378367,0.019244395510648715,0.004380312444300927,0.03669557751729613,0.03955508620073278,-0.06478413664144256,0.006580900536095946,-0.08031637567758132,0.4116572310237169,0.11110730303677492,0.1071223989101774,0.011900524798082434,0.9510943604238337,0.5662543592232541,0.49341981208898966,0.4007906695941863,0.4639560680919772
0.2779003498144448,0.9763807728886604,0.8403467983007431,0.3466856069862842,-0.2094965,0.5978650734759867,0.2725375,-0.0170353287829402,0.1566831794821305,0.1273765117235482,-0.2071401027253352,0.5862502773782938,0.262673252312839,-0.1868190902239273,0.5346215728156424,0.2222283923797309,-0.0713527578812913,0.189610599713175,0.0980487044759094,2021-01-25,1.216944694519043,0.08900812080757951,0.2139278089885992,0.19001029165714867,0.07210218210259771,0.7187555398361809,0.6723386273279428,0.8704562115624506,0.198188050195523,0.03955508620073278,0.06404217934024103,0.08232829784258922,0.2830154525193107,0.003609317513017629,0.022853713023666344,0.014565957573939414,0.03162018749190132,0.002596544878530338,-0.04765489698919101,-0.01992934355769993,-0.2092475874711912,0.6401864073537556,0.3395461865703088,0.46107259870726897,0.17752906442151178,0.8635219839894972,0.5694246434795578,0.5482721913117932,0.5059822227515538,0.49314704253347297
0.2938669838011264,0.9708296358585358,0.8373913049697876,0.3459534928202629,0.06032042,0.5987340027466417,0.37275,0.0467343591772608,0.1703629593135975,0.1361997875048965,0.0562912785092108,0.5818517608649523,0.3559860863137245,0.0384268942828212,0.5164964723052352,0.3041398198080063,0.0447517563087621,0.1930300752006258,0.1352067624503374,2021-01-26,1.214624047279358,0.11776570199858494,0.33137637522929586,0.28635439546535424,0.12432953131990843,0.7213140657162614,0.6572464196957415,0.8617414907884211,0.16813941089221773,0.002596544878530338,0.0446232244030762,0.03884983936604414,0.282152464503338,-0.0014899431611539171,0.01326031222675006,0.012660312382216432,0.03236010915802723,-0.021669174678462078,-0.01173219917606172,-0.03882634357874082,-0.2340053168751135,0.535792968853914,0.14428072129898467,0.13637272562438968,0.11100171979292055,0.8398897722173577,0.6347358188690748,0.5337130429603529,0.47298714369205697,0.562117637094764
0.339213427570131,0.9704853693644204,0.7638729810714722,0.3076173067092895,-0.20607518,0.7031539935204718,0.0963,-0.064516431037056,0.2463302229308646,0.0102644916113879,-0.2007326071504345,0.6857710513794975,0.093103395744827,-0.135621997335686,0.543840699148136,0.0870157322155105,-0.0937291686050655,0.230328047917415,-0.0105064399684468,2021-01-27,1.216299295425415,0.06402609450173216,0.1927139466579633,0.16507814467598683,0.04203081311463424,0.6672748979933745,0.4640559538007343,0.62554299704095,0.058967728458030236,-0.021669174678462078,0.015992340883364875,0.011346764135944376,0.21816270750129885,-0.026013315126100167,-0.026592420275861173,-0.015626059130608994,0.005006145936846451,-0.033811459334112115,-0.011019143448771196,-0.0711392794467951,-0.15238179422103215,1.0,0.18976307845050017,0.21232646126825838,0.2435556244723334,0.9032611016466878,0.5842940687591494,0.47981593889291463,0.44789764454925973,0.4951008343210306
0.3617428289009974,0.9584384193787208,0.7519672833956205,0.3032545378574958,-0.11823765,0.6632572689917512,0.6502076923076923,-0.0374838101635958,0.2449455153155982,0.2179364950574361,-0.1103685416562592,0.6362305609287972,0.6188585657050977,-0.0583407262196183,0.493672998891539,0.472041432001499,-0.0232581524682154,0.2059055854399738,0.1820359931757817,2021-01-28,1.2105072736740112,0.14179940006981281,0.38157352832587854,0.30245790155780655,0.12156114204918005,0.5944812679218063,0.520294935921253,0.3463779101843673,-0.05066933411983668,-0.033811459334112115,-0.011378264347563949,-0.011390074178728504,0.16879883515970207,0.009713298778759594,-0.017195794658414698,-0.0021522472831065897,0.008301240003902421,-0.051455133708131484,0.017278020253745474,-0.028864941689636936,-0.20259435116935975,0.6392105982302426,0.17941634005414364,0.354394435114713,0.11845590698402861,0.8327966507440403,0.4403091777091306,0.4263945323359879,0.3534623660014702,0.3802527737598618
0.3595574713179043,0.944687180859702,0.7856449271951402,0.2875104280454772,-0.18147129639999998,0.6071263528562018,0.058929999999999996,-0.07163415089243708,0.2339987304650735,0.021297746940851243,-0.17799191122162478,0.5749001544976607,0.04539219235607557,-0.12884777454305119,0.477717076101038,0.06580526701152327,-0.07236409937430277,0.1857254717362446,0.0033762519406634332,2021-01-29,1.2120037078857422,0.06122077550449588,0.14743347854403718,0.13822485618983668,0.03891254143420176,0.5075239002921783,0.4244650750127084,0.11163800221766108,-0.02177045216457394,-0.051455133708131484,-0.06478413664144256,-0.040297043501934304,0.11734370145157058,-0.019500377654791734,-0.033681019650268595,-0.01443662413961988,-0.011199137650889313,0.05668432585298433,0.0713650371775385,0.02807005103124549,-0.16103820336570163,0.5969618116434464,0.2726322275647501,0.4831892927807407,0.45729380168236994,0.5654655660584217,0.38438511395548636,0.33554413155618246,0.3402838687433902,0.40542104867660167
0.3519344131151835,0.9564290311601428,0.8096396724383036,0.3272504293256336,0.10874116,0.5181058289276229,0.3473555555555555,0.0433216849029833,0.1776682899706788,0.1222086656519108,0.1055598608615672,0.4973690195309738,0.3325548832694689,0.1025400663811293,0.4412295326535165,0.2798253514899148,0.0600781638137989,0.1731348547749741,0.1106849611658188,2021-02-01,1.2123857736587524,0.11439954684185764,0.31182792122067,0.27453165017485354,0.11463265991819727,0.580512055830772,0.5045696082164561,0.49634283792124334,-0.011336850557492603,0.05668432585298433,-0.04765489698919101,0.016387282351050025,0.14044628734850928,0.015924300234678057,-0.021366036928608167,0.0014876760950581769,0.019589925295814936,0.03851924269165963,0.02772555343149108,-0.02861427482173884,-0.15610742258193433,0.4509967279560245,0.16873841944551876,0.3523210942268572,0.020139849033251955,0.8340207804948988,0.4297251521154961,0.4393713113386559,0.3428486587152404,0.3698796137083227
0.3929258584976196,0.9476217457226344,0.7890476073537555,0.4198726500783648,0.16030948,0.4167846239038876,0.5090571428571429,0.0492154553706294,0.1572200433514216,0.1991569934759821,0.1573453769218318,0.4011032629766239,0.4833114750717367,0.1963813126029643,0.3691350634724024,0.4273118252396584,0.0616153158347825,0.1730357556595369,0.2103640115282365,2021-02-02,1.2068694829940796,0.13519749739934436,0.3472533716567308,0.330942733771675,0.14833836100751863,0.62335158696131,0.562287599445845,0.7704903435852593,0.02151185392538454,0.03851924269165963,-0.01173219917606172,0.03289102522701448,0.17167480319033146,0.013802528814311543,-0.006073564953142707,0.007186747273607352,0.02633482272676524,-0.020956118951171554,-0.0270941444026791,-0.09181938247079824,-0.24017610457988248,0.4604114117672665,0.1574262740774519,0.2675334475747621,0.07021890647698122,0.9791951658595982,0.5530345496627787,0.5092108018284067,0.4335169618266217,0.44341968453662495
0.2436538592658259,0.9720198024402964,0.8969385515559803,0.2783514884385196,0.19274713,0.6820689338174734,0.4534545454545454,0.0597493087882118,0.149935409152864,0.1187738899186592,0.1891008214516324,0.6658739991296301,0.4368176077235828,0.1805137926521024,0.6280611927293136,0.3858281979127363,0.0631502388372945,0.185993660805879,0.1214659205276857,2021-02-03,1.203905463218689,0.10948620261991167,0.43059747610161514,0.39813439443138415,0.12353660672361973,0.5878687543189103,0.5662920000062156,0.6200333790716417,0.011467495040171066,-0.020956118951171554,-0.011019143448771196,0.004973197434593679,0.12272391779672365,0.0010082606153449802,0.02094801078830244,-0.0056444094875587325,0.021649479959634732,-0.005514295631595445,-0.060120135998023905,-0.06844232912029202,-0.2688554531639529,0.3819089583388754,0.09245936343748377,0.14556550810887764,0.20666551335754205,0.8027785699009543,0.5808911659869813,0.46871037363563284,0.42641209789913925,0.5226341672524117
0.3061578925698995,0.9608709613482156,0.8603505492210388,0.3142642478148142,0.1833456,0.7563397201399008,0.5269,0.0290374115002201,0.2413094955295588,0.1663293369195113,0.1750264284106163,0.7279474720681055,0.5116227841258049,0.1478742761555686,0.6493477640649735,0.4468420934170485,0.077774791620965,0.2385354689186003,0.2039584623756508,2021-02-04,1.2042388916015625,0.14555874798309673,0.4715322282015089,0.41468804454586355,0.17342290763840537,0.5786575725123183,0.6078967230152259,0.5809640356865351,0.02884427634706638,-0.005514295631595445,0.017278020253745474,0.005899755906181525,0.040761153474980105,0.010794847643921912,0.02202955965346476,0.0048337649950500605,0.017706067495804945,0.0026318832156615457,-0.04614296194338241,-0.07651359173750727,-0.31318516772518024,0.3836465515365064,0.06506864635223357,0.13443605907575723,0.058445292630866466,0.8178275669357944,0.5248716644112346,0.45587011724037696,0.3715020837681686,0.46482179444594585
0.27640301869029094,0.9671029927617028,0.8695298706917536,0.30213652011894043,0.18083909799999998,0.5887141638249158,0.46237809523809525,0.059183298087518196,0.1642151132654802,0.10784474872992576,0.17658798652307583,0.5707546417397816,0.44695801089127857,0.16358461632310178,0.5206510327015821,0.42057949590551286,0.061045265049376844,0.17875247421206872,0.1226159599529022,2021-02-05,1.1966731548309326,0.11041438669430804,0.39810021305137866,0.3682717149767322,0.12080456640478258,0.5820190206501323,0.6220694340907782,0.599584321729806,0.03155564076166899,0.0026318832156615457,0.0713650371775385,0.006580900536095946,-0.032088201470164,0.0038899196077633036,0.045419856916019796,0.0117388372657512,0.016119149710052127,0.013044842106936905,-0.04329498614629301,-0.08689727621367727,-0.35434928722125836,0.3836743627011171,0.09487396316157075,0.16010259253514075,0.11465183990649826,0.9488080187395063,0.5354553850353656,0.457181396679734,0.3874021854675289,0.43594067113058643
0.2980140820145607,0.9633532524108886,0.8671424388885498,0.2588196888566017,0.13150388,0.499970274977386,0.15627,0.0457785577438121,0.1468341031506368,0.02680931131199,0.1343502211014433,0.4846697571515575,0.1606792979836463,0.1266883818294227,0.4451002723597577,0.1645686048209667,0.0326463110225674,0.134019746726485,0.009969644357711,2021-02-08,1.2048773765563965,0.0731406574021463,0.25989975874554905,0.24545241967004902,0.058878567368921136,0.5992203074582274,0.6481709706971315,0.692602037904196,0.022343290400226,0.013044842106936905,0.02772555343149108,-0.01992934355769993,0.062398954284889285,0.007372107476289358,0.0368676641576311,0.01550162722902293,0.030067584802962344,-0.01630045514251055,-0.05633982825322992,-0.18931824391349128,-0.4276216073969765,0.3557289789916881,0.11213764769716526,0.1306328196339797,0.12756582633775568,0.8763133618792599,0.5738760943131149,0.4782547368179184,0.4150343826584988,0.4934632732727702
0.2729950365093019,0.9681966304779052,0.8597260183758206,0.2856985628604889,0.35619944,0.7445217509650521,0.1888111111111111,0.1027291622097406,0.2092333062187521,0.0547997439324855,0.3493084131880304,0.7205964888237726,0.1876748296611838,0.3191581849270296,0.6488206131076814,0.1594629932893647,0.0898355920452239,0.2023571550873747,0.0502922994155022,2021-02-09,1.2053595781326294,0.12225407078699274,0.4191932438909956,0.3758139304413586,0.11416168218270024,0.5678253729300928,0.6409438240356533,0.5765583939689359,-0.001164149868093675,-0.01630045514251055,-0.0270941444026791,-0.03882634357874082,2.349578730331814e-05,-0.001114145421722057,0.021950989921597497,0.01587742496845479,0.028537737350671222,-0.05398211054651636,-0.06472523806811914,-0.19517897329637268,-0.2319940108492169,0.3460506937071799,0.057979615337993465,0.09173975694836804,0.09327510952529496,0.8873162835523167,0.5387978784097398,0.4478238757905362,0.3717088219437532,0.45717663310103407
0.2722280258312821,0.9660916328430176,0.8169661089777946,0.2555007636547088,0.23678559,0.5789378290064633,0.607625,0.0519976398417355,0.152129138066327,0.1808439415488392,0.2329838261262043,0.5635489781363556,0.5875010257191956,0.2112675304694212,0.4901854526832916,0.5115935368604958,0.0375415738923335,0.1438587059905115,0.1442610440072603,2021-02-10,1.2119992971420288,0.12832357315230056,0.46134460999391846,0.40434884000440285,0.10855377463003511,0.481035126859047,0.6385695100693777,0.20548677051774092,-0.04753896833906421,-0.05398211054651636,-0.060120135998023905,-0.0711392794467951,-0.059792515310850725,-0.00034524452239104164,0.020597484783861475,0.041545495572163915,0.02591943644155492,0.00846287842304605,-0.008322193122268118,-0.08124251477423705,-0.18624073358288307,0.3785474349641962,0.2858935858880301,0.3238276240579326,0.3680147620409599,0.6263555556847393,0.43560649089938197,0.35816693459995896,0.34384962343043246,0.4370509568162497
